population,condition,training_seed,ensemble_seed,scenario,episode_seed,window_first_step,window_last_step,n_rows_in_window,uncertainty_norm_landmark_median,uncertainty_ratio_landmark_median,unsafe_episode,safety_infeasible,operational_failure
safety,A6c_gate_off_control,1,1,motor_fault,50083,0,24,25,7.8107151444876655,1.774549050597782,False,False,False
safety,A6c_gate_off_control,1,1,motor_fault,50084,0,24,25,7.369594646472717,1.6743290391812737,False,False,False
safety,A6c_gate_off_control,1,1,motor_fault,50085,0,24,25,7.726788790178712,1.755481471047887,False,False,False
safety,A6c_gate_off_control,1,1,motor_fault,50086,0,24,25,10.510510258226262,2.3879267973556444,False,False,False
safety,A6c_gate_off_control,1,1,motor_fault,50087,0,24,25,6.465622265145015,1.4689517720069871,False,False,False
safety,A6c_gate_off_control,1,1,motor_fault,50088,0,24,25,6.903321019539606,1.5683943831751739,True,False,True
safety,A6c_gate_off_control,1,1,motor_fault,50089,0,24,25,6.827342175485463,1.5511324317292872,False,False,False
safety,A6c_gate_off_control,1,1,motor_fault,50090,0,24,25,11.629096543694569,2.6420630952707422,True,False,True
safety,A6c_gate_off_control,1,1,motor_fault,50091,0,24,25,5.794682735747873,1.3165182133794542,True,False,True
safety,A6c_gate_off_control,1,1,motor_fault,50092,0,24,25,7.949542965461908,1.8060899240452364,True,False,True
safety,A6c_gate_off_control,1,1,motor_fault,50093,0,24,25,10.156467591877558,2.30749036281436,True,True,True
safety,A6c_gate_off_control,1,1,motor_fault,50094,0,24,25,6.496325167049148,1.4759272927393017,False,False,False
safety,A6c_gate_off_control,1,1,motor_fault,50095,0,24,25,7.400210662718147,1.6812848199972925,False,False,False
safety,A6c_gate_off_control,1,1,motor_fault,50096,0,24,25,9.477040842794796,2.1531285572393037,False,False,False
safety,A6c_gate_off_control,1,1,motor_fault,50097,0,24,25,7.599759207541818,1.7266210887274256,True,False,True
safety,A6c_gate_off_control,1,1,motor_fault,50098,0,24,25,10.832833600531668,2.4611567859665118,False,False,False
safety,A6c_gate_off_control,1,1,motor_fault,50099,0,24,25,7.149764395843956,1.624384884858702,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50000,0,24,25,7.756631579784654,1.762261579268808,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50001,0,24,25,5.50446901977322,1.2505833451085595,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50002,0,24,25,8.442196862457966,1.9180180239714815,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50003,0,24,25,9.335737505887677,2.1210252609704865,True,True,True
safety,A6c_gate_off_control,1,1,ood_compound,50004,0,24,25,9.842455917876894,2.236148736898357,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50005,0,24,25,5.881002443262573,1.336129548856999,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50006,0,24,25,9.594611574502656,2.1798399436451326,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50007,0,24,25,9.170927445601622,2.083581373874439,True,True,True
safety,A6c_gate_off_control,1,1,ood_compound,50008,0,24,25,5.19353091536202,1.179940016326178,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50009,0,24,25,12.61926077014715,2.867022648331305,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50010,0,24,25,10.82668545555265,2.4597599631873384,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50011,0,24,25,7.304358966430303,1.6595078721123318,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50012,0,24,25,12.651004829267334,2.874234713927321,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50013,0,24,25,9.485472114945843,2.155044093232385,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50014,0,24,25,5.065710389234944,1.1508999362451895,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50015,0,24,25,11.005897332654213,2.5004758592971674,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50016,0,24,25,12.519022212906478,2.844249031153592,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50017,0,24,25,5.283082818569274,1.2002856878653339,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50018,0,24,25,11.477033872221599,2.607515340769138,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50019,0,24,25,9.5123430900813,2.1611490224908687,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50020,0,24,25,8.277565971480499,1.8806148431002254,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50021,0,24,25,6.655639548397675,1.5121225935457996,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50022,0,24,25,10.139966295834437,2.3037413643314726,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50023,0,24,25,7.642837958075487,1.7364083302855065,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50024,0,24,25,7.8927275146960705,1.793181784092526,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50025,0,24,25,4.377445343925759,0.9945301211745404,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50026,0,24,25,7.79186339149906,1.7702660419680736,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50027,0,24,25,7.1381183403011566,1.6217389687774748,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50028,0,24,25,9.690225999561715,2.2015629848869773,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50029,0,24,25,10.094855523860497,2.293492459321208,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50030,0,24,25,4.63208652443561,1.0523831162918647,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50031,0,24,25,5.158710230881701,1.1720289593432176,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50032,0,24,25,11.259206511946104,2.5580262314852207,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50033,0,24,25,8.609404625745697,1.9560066552435138,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50034,0,24,25,8.412939714565692,1.9113709701415802,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50035,0,24,25,8.49157449777114,1.9292363355146436,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50036,0,24,25,9.534888582485337,2.1662712272315034,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50037,0,24,25,12.51322915514077,2.8429328821239546,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50038,0,24,25,5.204330968709861,1.1823937256293964,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50039,0,24,25,8.195512695970951,1.8619728161589835,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50040,0,24,25,6.765666095248773,1.5371199850321557,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50041,0,24,25,10.485461418859824,2.382235846745615,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50042,0,24,25,7.486772099308505,1.7009510749148342,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50043,0,24,25,8.517745995934522,1.9351823476735082,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50044,0,24,25,13.062498125586298,2.967723597442106,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50045,0,24,25,8.778007680759686,1.9943122886801798,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50046,0,24,25,10.137441368778441,2.3031677155903316,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50047,0,24,25,8.650616303093717,1.9653697086334565,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50048,0,24,25,8.029625703000535,1.8242842562209187,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50049,0,24,25,10.155468061379374,2.30726327529884,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50050,0,24,25,5.5044724807242345,1.2505841314164998,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50051,0,24,25,4.653161005959809,1.0571711159165855,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50052,0,24,25,5.11170958967642,1.1613506870358243,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50053,0,24,25,11.13488364774367,2.529780799849716,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50054,0,24,25,5.759085812878944,1.308430799549513,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50055,0,24,25,11.076497270781077,2.516515754602235,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50056,0,24,25,8.301930874371514,1.886150407321086,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50057,0,24,25,11.901912984929623,2.7040454039102784,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50058,0,24,25,9.476254803857008,2.152949973764554,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50059,0,24,25,8.53881801577443,1.9399697880178761,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50060,0,24,25,9.871376623329743,2.2427193529629044,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50061,0,24,25,7.887164439581494,1.7919178857835545,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50062,0,24,25,4.879436482280872,1.1085795880284488,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50063,0,24,25,7.95814988283883,1.808045365612014,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50064,0,24,25,10.034306434979433,2.279736058505044,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50065,0,24,25,8.796187199499212,1.9984425695984793,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50066,0,24,25,11.537157126928692,2.621174994537797,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50067,0,24,25,8.49816249571684,1.930733090329487,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50068,0,24,25,7.084627926848579,1.6095862579625957,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50069,0,24,25,11.338088920878153,2.5759478559830775,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50070,0,24,25,6.973522474144098,1.5843437453416973,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50071,0,24,25,12.141360994563177,2.75844659897404,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50072,0,24,25,7.013000178786455,1.593312850218389,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50073,0,24,25,5.939041515335747,1.3493156884536677,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50074,0,24,25,6.926386658339328,1.5736347621515296,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50075,0,24,25,8.273428305738527,1.8796747895099613,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50076,0,24,25,9.570419667871601,2.17434368316832,True,True,True
safety,A6c_gate_off_control,1,1,ood_compound,50077,0,24,25,7.88313762779709,1.7910030175676788,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50078,0,24,25,9.090907043617895,2.0654012039742615,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50079,0,24,25,10.15447933812352,2.3070386431259187,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50080,0,24,25,4.8944597237341565,1.11199278110548,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50081,0,24,25,7.009251418843998,1.5924611537637434,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50082,0,24,25,9.261444392392725,2.104146297702768,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50083,0,24,25,6.263129162585931,1.4229465168860884,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50084,0,24,25,10.770726605007745,2.4470464378224963,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50085,0,24,25,6.037522397529613,1.371689972084084,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50086,0,24,25,9.272678475684021,2.106698616084648,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50087,0,24,25,8.267553426364032,1.8783400510867139,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50088,0,24,25,6.263772262595833,1.4230926254678125,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50089,0,24,25,6.807324347960302,1.5465844977472274,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50090,0,24,25,11.638425251584925,2.644182523443951,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50091,0,24,25,4.156046488200654,0.9442295888977114,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50092,0,24,25,7.972605280956694,1.8113295479860405,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50093,0,24,25,10.180525944374363,2.312956280568675,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50094,0,24,25,8.475932757094572,1.9256826230115203,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50095,0,24,25,9.273788897892521,2.1069508975517617,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50096,0,24,25,9.07199091021223,2.0611035684882597,False,False,False
safety,A6c_gate_off_control,1,1,ood_compound,50097,0,24,25,7.513753491133734,1.7070810902030065,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50098,0,24,25,10.349608536969786,2.351370862154661,True,False,True
safety,A6c_gate_off_control,1,1,ood_compound,50099,0,24,25,6.507725759451306,1.4785174410226862,True,False,True
safety,A6c_gate_off_control,2,2,id_reference,50000,0,24,25,3.6416612551056153,0.6342399717882292,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50001,0,24,25,5.7269049528015,0.9974107368186148,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50002,0,24,25,4.782274675221454,0.8328917882857975,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50003,0,24,25,4.071309243341046,0.7090684384819019,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50004,0,24,25,3.6215406514992132,0.6307357218951906,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50005,0,24,25,6.781961021600384,1.181161691241364,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50006,0,24,25,5.386061452896177,0.9380486609360562,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50007,0,24,25,3.5335439273831644,0.6154100131290136,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50008,0,24,25,4.187423598726609,0.7292911775905156,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50009,0,24,25,3.0837643926087877,0.5370753906963869,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50010,0,24,25,3.8460398391088986,0.6698350088528727,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50011,0,24,25,3.2661581408828737,0.5688414989793911,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50012,0,24,25,4.614742348552272,0.8037139788475067,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50013,0,24,25,4.375894560895041,0.7621157072089741,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50014,0,24,25,5.629923175698515,0.9805201708749722,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50015,0,24,25,4.260479623480653,0.7420147803182552,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50016,0,24,25,3.5270815459020257,0.6142845101343196,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50017,0,24,25,4.125535212949384,0.7185125561593392,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50018,0,24,25,3.3229897998486093,0.5787394294166527,False,True,True
safety,A6c_gate_off_control,2,2,id_reference,50019,0,24,25,4.973406095159356,0.8661796692547656,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50020,0,24,25,5.643390501673501,0.9828656708674448,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50021,0,24,25,3.5303862296154267,0.6148600613342611,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50022,0,24,25,4.183242815594301,0.728563042931596,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50023,0,24,25,6.093105845204749,1.0611891136077884,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50024,0,24,25,2.8859528093225637,0.5026240773495059,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50025,0,24,25,5.019415877304677,0.8741928371157026,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50026,0,24,25,4.057463469588842,0.7066570271674442,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50027,0,24,25,4.438848600057858,0.7730799252472667,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50028,0,24,25,5.180360888845404,0.9022233848323342,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50029,0,24,25,4.482646284080304,0.7807078290891852,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50030,0,24,25,4.987914365979978,0.868706462559076,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50031,0,24,25,5.996694630001559,1.0443979180168173,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50032,0,24,25,4.132126564437708,0.7196605208625745,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50033,0,24,25,3.313701405775935,0.5771217416686911,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50034,0,24,25,4.407469019067158,0.7676147863537562,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50035,0,24,25,5.0751945997753385,0.8839073857483017,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50036,0,24,25,5.369818250974158,0.9352197081018714,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50037,0,24,25,5.420864172041555,0.9441099813232754,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50038,0,24,25,5.882006910221527,1.0244236449962931,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50039,0,24,25,4.898201101431308,0.8530817972235497,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50040,0,24,25,4.906308798584641,0.8544938521220079,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50041,0,24,25,5.444708734014436,0.9482628042394047,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50042,0,24,25,3.760359071488063,0.6549126523150577,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50043,0,24,25,4.028825495089008,0.7016693726695467,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50044,0,24,25,5.545627746314396,0.9658390879819644,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50045,0,24,25,4.688159155877645,0.8165004162849657,True,False,True
safety,A6c_gate_off_control,2,2,id_reference,50046,0,24,25,4.832876700101143,0.8417047515418186,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50047,0,24,25,5.210395042535906,0.9074542010601315,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50048,0,24,25,4.880581844255073,0.8500131874898141,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50049,0,24,25,4.9870011700525705,0.8685474182881615,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50050,0,24,25,5.886591200022515,1.0252220552904883,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50051,0,24,25,5.678571814627581,0.9889929280098233,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50052,0,24,25,7.889375980671882,1.374031588575898,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50053,0,24,25,4.163053739976738,0.7250468677980189,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50054,0,24,25,6.28764205196173,1.0950699799602956,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50055,0,24,25,3.532591143175689,0.6152440740735833,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50056,0,24,25,3.2032569994789912,0.5578864937345969,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50057,0,24,25,4.891850996606116,0.8519758485855384,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50058,0,24,25,5.230609790520531,0.9109748473512987,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50059,0,24,25,5.073598829748667,0.8836294628263721,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50060,0,24,25,5.530593466122551,0.963220683694261,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50061,0,24,25,3.2947919747847103,0.5738284323413638,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50062,0,24,25,6.020044888190323,1.0484646518664102,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50063,0,24,25,3.806776839381023,0.6629968758978055,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50064,0,24,25,4.8117770285223,0.838029984953316,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50065,0,24,25,4.093621607118633,0.7129544102902312,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50066,0,24,25,3.4028108423013412,0.5926412429481421,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50067,0,24,25,3.7370730776172825,0.6508571108846299,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50068,0,24,25,3.264734648055392,0.5685935802446441,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50069,0,24,25,5.780657403574892,1.0067723853833372,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50070,0,24,25,3.750999051851122,0.6532824900966065,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50071,0,24,25,5.239507202787103,0.9125244408224178,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50072,0,24,25,6.007329336212721,1.0462500825359327,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50073,0,24,25,5.81241507240081,1.0123033729105189,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50074,0,24,25,4.114878793724408,0.7166566100525626,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50075,0,24,25,4.521755903569269,0.7875192489944697,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50076,0,24,25,4.148403288219843,0.7224953119398371,True,False,True
safety,A6c_gate_off_control,2,2,id_reference,50077,0,24,25,4.534647560783803,0.7897644892118529,True,False,True
safety,A6c_gate_off_control,2,2,id_reference,50078,0,24,25,4.454050283543105,0.7757274848716824,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50079,0,24,25,4.296820264228842,0.7483439486148898,False,True,True
safety,A6c_gate_off_control,2,2,id_reference,50080,0,24,25,5.902427794878272,1.027980192517133,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50081,0,24,25,4.23198992730023,0.7370529503082855,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50082,0,24,25,4.7375372983583315,0.8251002254105395,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50083,0,24,25,6.013317301661982,1.0472929601600618,True,False,True
safety,A6c_gate_off_control,2,2,id_reference,50084,0,24,25,4.374585675374388,0.761887748742346,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50085,0,24,25,5.9195237417055475,1.0309576613353058,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50086,0,24,25,5.741594988932663,0.9999691867810693,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50087,0,24,25,4.326812167686289,0.7535674064464105,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50088,0,24,25,5.775372107728776,1.005851886288691,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50089,0,24,25,5.497513983739819,0.957459486124394,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50090,0,24,25,4.083653990119971,0.7112184275391821,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50091,0,24,25,5.130336788984865,0.8935110743065273,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50092,0,24,25,4.957003402643654,0.8633229391775724,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50093,0,24,25,5.009684882238999,0.8724980649764009,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50094,0,24,25,4.134859605032011,0.7201365134022422,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50095,0,24,25,4.333282571108542,0.7546943065605369,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50096,0,24,25,4.037915549428784,0.7032525171204288,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50097,0,24,25,3.348172738179196,0.5831253469903818,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50098,0,24,25,4.757842132377844,0.8286365612895686,False,False,False
safety,A6c_gate_off_control,2,2,id_reference,50099,0,24,25,4.38182282027935,0.7631481862896096,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50000,0,24,25,3.6416612551056153,0.6342399717882292,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50001,0,24,25,5.7269049528015,0.9974107368186148,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50002,0,24,25,4.782274675221454,0.8328917882857975,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50003,0,24,25,4.071309243341046,0.7090684384819019,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50004,0,24,25,3.6215406514992132,0.6307357218951906,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50005,0,24,25,6.781961021600384,1.181161691241364,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50006,0,24,25,5.386061452896177,0.9380486609360562,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50007,0,24,25,3.5335439273831644,0.6154100131290136,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50008,0,24,25,4.187423598726609,0.7292911775905156,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50009,0,24,25,3.0837643926087877,0.5370753906963869,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50010,0,24,25,4.0460611373327975,0.7046711711578402,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50011,0,24,25,3.2661581408828737,0.5688414989793911,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50012,0,24,25,4.614742348552272,0.8037139788475067,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50013,0,24,25,4.431159159397017,0.7717407148468042,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50014,0,24,25,5.688710107551929,0.990758636066635,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50015,0,24,25,4.260479623480653,0.7420147803182552,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50016,0,24,25,3.544466608298339,0.617312331974782,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50017,0,24,25,4.125535212949384,0.7185125561593392,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50018,0,24,25,3.3583414223185115,0.5848963480500221,True,True,True
safety,A6c_gate_off_control,2,2,motor_fault,50019,0,24,25,4.973406095159356,0.8661796692547656,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50020,0,24,25,5.643390501673501,0.9828656708674448,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50021,0,24,25,3.756368226441629,0.6542175977033438,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50022,0,24,25,4.198041336836424,0.7311403869066713,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50023,0,24,25,6.093105845204749,1.0611891136077884,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50024,0,24,25,2.8859528093225637,0.5026240773495059,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50025,0,24,25,4.891712187049092,0.8519516731987127,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50026,0,24,25,4.057463469588842,0.7066570271674442,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50027,0,24,25,4.443180508321429,0.773834380201314,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50028,0,24,25,5.264714569857894,0.9169146129608668,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50029,0,24,25,4.482646284080304,0.7807078290891852,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50030,0,24,25,4.987914365979978,0.868706462559076,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50031,0,24,25,5.996694630001559,1.0443979180168173,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50032,0,24,25,4.132126564437708,0.7196605208625745,False,False,False
