scenario,controller,seed,steps,state_observations,unsafe_state_observations,unsafe_state_fraction,unsafe_episode,unsafe_entry_count,first_unsafe_observation,joint_position_violation_max_rad,joint_velocity_violation_max_rad_s,normalized_violation_mean,normalized_violation_max,normalized_violation_integral,command_attempts,candidate_constraint_violation_steps,candidate_constraint_violation_fraction,candidate_constraint_margin_min,executed_constraint_margin_min,safety_enabled,safety_infeasible,safety_certified_steps,safety_intervention_steps,safety_intervention_fraction,safety_correction_mean,safety_correction_max,fault_seen,success
id_reference,C0_posthoc_hocbf_train_seed_22,620493,71,72,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,71,45,0.6338028169014085,-259.7417933739267,-2.842170943040401e-14,True,False,71,45,0.6338028169014085,5.086102851601628,21.963884226254645,False,True
id_reference,C0_posthoc_hocbf_train_seed_22,620494,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,227,0.908,-198.96712706124674,-4.263256414560601e-14,True,False,250,227,0.908,4.13944639493273,15.975547328589224,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620495,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,247,0.988,-408.8647849751228,-2.1316282072803006e-14,True,False,250,247,0.988,11.71567495918457,44.480997966447084,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620496,63,64,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,63,49,0.7777777777777778,-306.49715449093713,-2.842170943040401e-14,True,False,63,49,0.7777777777777778,4.507999000862818,23.727191042565742,False,True
id_reference,C0_posthoc_hocbf_train_seed_22,620497,64,65,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,64,40,0.625,-329.10259560019153,-4.263256414560601e-14,True,False,64,40,0.625,5.3037864298599136,26.261928001258724,False,True
id_reference,C0_posthoc_hocbf_train_seed_22,620498,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,43,0.172,-328.2095439857297,-2.1316282072803006e-14,True,False,250,43,0.172,2.498775446242658,28.591169172001656,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620499,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,22,0.088,-112.75516756615019,-1.7763568394002505e-14,True,False,250,22,0.088,0.7482267465944987,13.590686904067214,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621000,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,242,0.968,-376.04695827585977,-2.842170943040401e-14,True,False,250,242,0.968,18.762355911549392,29.917690726417824,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621001,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,148,0.592,-324.5410215835317,-4.263256414560601e-14,True,False,250,148,0.592,9.540346135506354,29.412757647115413,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621002,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,241,0.964,-433.8539117566662,-1.1368683772161603e-13,True,False,250,241,0.964,20.55618759671776,31.131649712680666,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621003,146,147,2,0.013605442176870748,True,1,20,0.0,0.6349875978313095,0.001006298573899384,0.0907125139759013,0.0029585178072641894,146,77,0.5273972602739726,-331.4014053108153,-7.105427357601002e-14,True,False,146,77,0.5273972602739726,4.519308828135149,24.789183631975177,False,True
ood_compound,C0_posthoc_hocbf_train_seed_22,621004,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-446.2711679789473,-2.842170943040401e-14,True,False,250,250,1.0,28.59535270835756,32.203146745993855,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621005,27,28,2,0.07142857142857142,True,1,26,0.0,4.832212909988039,0.035114311537521974,0.6903161299982912,0.019664014461012305,28,28,1.0,-400.35165550324456,-1.4210854715202004e-14,True,True,27,27,0.9642857142857143,17.46995012343014,32.987189887904016,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621006,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,81,0.324,-298.4851010461933,-2.842170943040401e-14,True,False,250,81,0.324,6.579628119288503,29.40061174272338,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621007,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-406.7768962948759,-2.842170943040401e-14,True,False,250,250,1.0,22.3564462316857,29.583587403026588,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621008,250,251,23,0.09163346613545817,True,1,114,0.13512825466765488,0.0,0.0025921465967077358,0.044304345792673734,0.013012575915472833,250,102,0.408,-304.51377209049843,-6.394884621840902e-14,True,False,250,102,0.408,5.551963718750636,21.277908104232047,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621009,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-357.97695694535577,-4.263256414560601e-14,True,False,250,250,1.0,20.14375437459472,28.31502340703124,False,False
