arm,scenario,seed,origin,outcome,steps,final_distance,success,unsafe_episode,normalized_violation_max,safety_infeasible,safety_intervention_fraction,true_delay,selected_lag,converged_at_step,prediction_error_rms_joint1,prediction_error_rms_joint2
adaptive_hocbf,ood_compound,50672,official,success,100,0.04814074388816363,True,False,0.0,False,0.25,2,2,50,0.02807490850056563,0.027961066108490782
fixed_hocbf,ood_compound,50673,official,timeout,250,1.988656629478988,False,False,0.0,False,0.832,2,,,,
adaptive_hocbf,ood_compound,50673,official,success,99,0.0499890875898204,True,False,0.0,False,0.2828282828282828,2,2,35,0.2557190131726347,0.045434999713440484
fixed_hocbf,ood_compound,50674,official,abort,47,3.262034712211774,False,True,0.4906663133978231,True,0.7708333333333334,2,,,,
adaptive_hocbf,ood_compound,50674,official,timeout,250,1.5065274709510659,False,True,0.0043708052613058435,False,0.952,2,2,51,0.25315695721386966,0.03224375267527352
fixed_hocbf,ood_compound,50675,official,timeout,250,1.341830378763887,False,True,0.16535773406737952,False,0.78,2,,,,
adaptive_hocbf,ood_compound,50675,official,success,107,0.047485545689700114,True,False,0.0,False,0.1308411214953271,2,2,40,0.3623080307856781,0.07654985268728705
fixed_hocbf,ood_compound,50676,official,timeout,250,0.36195212591732323,False,False,0.0,False,0.772,3,,,,
adaptive_hocbf,ood_compound,50676,official,success,85,0.04091077335424222,True,False,0.0,False,0.36470588235294116,3,3,46,0.06268590796999007,0.04323398103028765
fixed_hocbf,ood_compound,50677,official,timeout,250,1.2516768071123634,False,True,0.20426005789403123,False,0.716,2,,,,
adaptive_hocbf,ood_compound,50677,official,success,106,0.04775204708246187,True,False,0.0,False,0.009433962264150943,2,2,37,0.6321452003908173,0.04980593407050901
fixed_hocbf,ood_compound,50678,official,timeout,250,1.7094711848913815,False,False,0.0,False,1.0,0,,,,
adaptive_hocbf,ood_compound,50678,official,success,56,0.04384296512378933,True,False,0.0,False,0.44642857142857145,0,0,40,1.7004582534590205,0.012729858841096089
fixed_hocbf,ood_compound,50679,official,timeout,250,0.8884449109555148,False,True,0.2768182000025528,False,0.168,0,,,,
adaptive_hocbf,ood_compound,50679,official,success,60,0.03285322846140262,True,False,0.0,False,0.43333333333333335,0,0,47,1.9373592821652195,0.10927293139427138
fixed_hocbf,ood_compound,50680,official,timeout,250,1.2462692181652548,False,False,0.0,False,0.78,2,,,,
adaptive_hocbf,ood_compound,50680,official,success,79,0.048172741521167246,True,False,0.0,False,0.35443037974683544,2,2,38,0.5198911821966935,0.03083659834124711
fixed_hocbf,ood_compound,50681,official,timeout,250,0.8823634359247151,False,False,0.0,False,0.204,0,,,,
adaptive_hocbf,ood_compound,50681,official,success,85,0.04766600697525484,True,False,0.0,False,0.27058823529411763,0,0,47,1.7389039817651868,0.04028400805516025
fixed_hocbf,ood_compound,50682,official,timeout,250,0.9096883479652743,False,False,0.0,False,0.16,3,,,,
adaptive_hocbf,ood_compound,50682,official,success,72,0.045567612071111194,True,False,0.0,False,0.2777777777777778,3,3,40,2.33733564849799,0.12167714537308442
fixed_hocbf,ood_compound,50683,official,timeout,250,1.1468579767989633,False,False,0.0,False,0.38,3,,,,
adaptive_hocbf,ood_compound,50683,official,success,84,0.048630226990331135,True,False,0.0,False,0.27380952380952384,3,3,19,0.7656727754733388,0.10603017267964022
fixed_hocbf,ood_compound,50684,official,timeout,250,0.9018039716996574,False,True,0.02789727522076058,False,0.112,0,,,,
adaptive_hocbf,ood_compound,50684,official,success,82,0.047773017263180374,True,False,0.0,False,0.2804878048780488,0,0,51,0.3529129223557914,0.00829005914153903
fixed_hocbf,ood_compound,50685,official,timeout,250,1.7669691713805353,False,False,0.0,False,1.0,0,,,,
adaptive_hocbf,ood_compound,50685,official,success,65,0.04998628345919066,True,False,0.0,False,0.3384615384615385,0,0,43,0.7263275288023571,0.004965661984990729
fixed_hocbf,ood_compound,50686,official,timeout,250,0.44724563868895156,False,False,0.0,False,0.168,3,,,,
adaptive_hocbf,ood_compound,50686,official,success,91,0.04702356745226722,True,True,0.4567828803975509,False,0.43956043956043955,3,3,48,0.15352201349773698,0.057642584061602956
fixed_hocbf,ood_compound,50687,official,timeout,250,1.2639696684105564,False,True,0.02861650751034311,False,0.964,1,,,,
adaptive_hocbf,ood_compound,50687,official,timeout,250,0.5586391329414847,False,True,5.0366459141501917e-05,False,0.92,1,1,36,0.12178527545815258,0.015025446926892222
fixed_hocbf,ood_compound,50688,official,timeout,250,0.6826842321367037,False,True,0.31559636394782253,False,0.224,2,,,,
adaptive_hocbf,ood_compound,50688,official,success,92,0.04576128060588472,True,False,0.0,False,0.5543478260869565,2,2,55,1.1897450546795236,0.026591762247489346
fixed_hocbf,ood_compound,50689,official,timeout,250,1.442500208830986,False,False,0.0,False,0.724,0,,,,
adaptive_hocbf,ood_compound,50689,official,success,82,0.04617654976643529,True,False,0.0,False,0.18292682926829268,0,0,22,0.7000769628185988,0.049318531458387195
fixed_hocbf,ood_compound,50690,official,timeout,250,1.0147512963294003,False,False,0.0,False,0.256,3,,,,
adaptive_hocbf,ood_compound,50690,official,success,87,0.04566526506309276,True,True,0.03886345248816547,False,0.21839080459770116,3,3,47,0.12926502467752157,0.010112759826218978
fixed_hocbf,ood_compound,50691,official,timeout,250,0.5777398912330775,False,False,0.0,False,0.836,3,,,,
adaptive_hocbf,ood_compound,50691,official,timeout,250,0.467495642021454,False,False,0.0,False,0.388,3,3,47,0.04832343563167921,0.009502843156786886
fixed_hocbf,ood_compound,50692,official,timeout,250,2.1343627671158485,False,False,0.0,False,1.0,0,,,,
adaptive_hocbf,ood_compound,50692,official,success,68,0.046516419258915864,True,False,0.0,False,0.36764705882352944,0,0,52,0.2591043949366178,0.0346029534356162
fixed_hocbf,ood_compound,50693,official,timeout,250,0.6841758127734772,False,False,0.0,False,0.764,1,,,,
adaptive_hocbf,ood_compound,50693,official,timeout,250,0.29155132301032116,False,False,0.0,False,0.284,1,1,53,0.15295349170421246,0.008345952202177716
fixed_hocbf,ood_compound,50694,official,timeout,250,1.0721964280915168,False,False,0.0,False,0.532,3,,,,
adaptive_hocbf,ood_compound,50694,official,success,79,0.046528981062270776,True,False,0.0,False,0.16455696202531644,3,3,14,0.06667433637299534,0.07030672552663812
fixed_hocbf,ood_compound,50695,official,timeout,250,0.9422262034522161,False,False,0.0,False,0.324,0,,,,
adaptive_hocbf,ood_compound,50695,official,success,71,0.04596355184146088,True,False,0.0,False,0.2676056338028169,0,0,61,2.2695215717288892,0.0333293383434628
fixed_hocbf,ood_compound,50696,official,timeout,250,0.8400823534603525,False,False,0.0,False,0.068,1,,,,
adaptive_hocbf,ood_compound,50696,official,success,74,0.049876202313798426,True,False,0.0,False,0.22972972972972974,1,1,44,0.5084876971480284,0.02635900355263383
fixed_hocbf,ood_compound,50697,official,timeout,250,0.6518060856925669,False,True,0.10351899189289264,False,0.364,1,,,,
adaptive_hocbf,ood_compound,50697,official,success,89,0.040016378695598154,True,False,0.0,False,0.33707865168539325,1,1,49,1.9718806225299745,0.028989583966109154
fixed_hocbf,ood_compound,50698,official,timeout,250,0.8275336817179436,False,False,0.0,False,0.844,3,,,,
adaptive_hocbf,ood_compound,50698,official,timeout,250,0.45777673528229146,False,False,0.0,False,0.968,3,3,38,0.10822596570351596,0.020345932250734847
fixed_hocbf,ood_compound,50699,official,timeout,250,1.299715740371498,False,False,0.0,False,0.88,2,,,,
adaptive_hocbf,ood_compound,50699,official,success,100,0.04613492052911109,True,False,0.0,False,0.3,2,2,48,0.6129622709580724,0.01157917612586083
fixed_hocbf,ood_compound,50700,official,timeout,250,0.7137200413982685,False,False,0.0,False,0.904,3,,,,
adaptive_hocbf,ood_compound,50700,official,success,83,0.047276712520958566,True,False,0.0,False,0.5180722891566265,3,3,47,0.4263416487526406,0.06464221102614864
fixed_hocbf,ood_compound,50701,official,timeout,250,1.2523409039189628,False,False,0.0,False,1.0,2,,,,
adaptive_hocbf,ood_compound,50701,official,success,68,0.04897142872052054,True,False,0.0,False,0.2647058823529412,2,2,36,2.1391800845198254,0.09031994755695014
fixed_hocbf,ood_compound,50702,official,timeout,250,1.289096071674149,False,False,0.0,False,0.652,3,,,,
adaptive_hocbf,ood_compound,50702,official,success,97,0.03364472871488799,True,False,0.0,False,0.32989690721649484,3,3,41,2.9082599695087605,0.04163076113910716
fixed_hocbf,ood_compound,50703,official,timeout,250,0.41185899545974997,False,False,0.0,False,0.228,3,,,,
adaptive_hocbf,ood_compound,50703,official,success,84,0.04994170948419461,True,False,0.0,False,0.5476190476190477,3,3,47,0.09256273174489413,0.032935776908224024
fixed_hocbf,ood_compound,50704,official,timeout,250,3.056625792887234,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50704,official,success,90,0.04781242965460262,True,False,0.0,False,0.3111111111111111,1,1,42,0.5056467115211217,0.029866077302684483
fixed_hocbf,ood_compound,50705,official,timeout,250,1.8635120868586272,False,False,0.0,False,1.0,0,,,,
adaptive_hocbf,ood_compound,50705,official,success,44,0.04806983082134141,True,False,0.0,False,0.38636363636363635,0,0,42,1.1594291357839048,0.03349266488803697
fixed_hocbf,ood_compound,50706,official,timeout,250,0.3600081098057892,False,False,0.0,False,0.052,0,,,,
adaptive_hocbf,ood_compound,50706,official,success,62,0.049444338769350164,True,False,0.0,False,0.5483870967741935,0,0,58,0.3315374001417537,0.0716763615491055
fixed_hocbf,ood_compound,50707,official,timeout,250,2.6721281677630464,False,True,0.765808872168107,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50707,official,abort,44,2.9321975493275017,False,False,0.0,True,0.7555555555555555,1,1,,0.8939262580679931,0.360035750456997
fixed_hocbf,ood_compound,50708,official,timeout,250,2.041906988586582,False,False,0.0,False,1.0,0,,,,
adaptive_hocbf,ood_compound,50708,official,success,81,0.04978619451324204,True,False,0.0,False,0.2962962962962963,0,0,44,0.9581780629299278,0.012059489746786592
fixed_hocbf,ood_compound,50709,official,timeout,250,0.9452252103091541,False,False,0.0,False,0.192,2,,,,
adaptive_hocbf,ood_compound,50709,official,success,91,0.0492739814253805,True,False,0.0,False,0.25274725274725274,2,2,44,0.08641873584557992,0.030932933936763475
fixed_hocbf,ood_compound,50710,official,timeout,250,0.9035403013657392,False,False,0.0,False,0.58,3,,,,
adaptive_hocbf,ood_compound,50710,official,success,117,0.0492100357311451,True,False,0.0,False,0.06837606837606838,3,3,44,0.6652170517327726,0.039212743247579895
fixed_hocbf,ood_compound,50711,official,timeout,250,0.6305528262144106,False,False,0.0,False,0.736,1,,,,
adaptive_hocbf,ood_compound,50711,official,timeout,250,0.2435628135770701,False,False,0.0,False,0.208,1,1,46,0.3753567856832969,0.06792984053496269
fixed_hocbf,ood_compound,50712,official,timeout,250,1.6396029901820692,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50712,official,success,51,0.0491130658993864,True,False,0.0,False,0.37254901960784315,1,1,38,1.2384862554729978,0.0812733433651106
fixed_hocbf,ood_compound,50713,official,timeout,250,0.9011701608750529,False,False,0.0,False,0.872,0,,,,
adaptive_hocbf,ood_compound,50713,official,timeout,250,0.055081319648361125,False,True,4.951525382790858e-09,False,0.94,0,0,46,1.1444139669566211,0.052416055143824025
fixed_hocbf,ood_compound,50714,official,timeout,250,0.502972371746835,False,False,0.0,False,0.168,2,,,,
adaptive_hocbf,ood_compound,50714,official,success,80,0.04742119278589155,True,False,0.0,False,0.3,2,2,40,0.08084813886464585,0.03097237383859437
fixed_hocbf,ood_compound,50715,official,timeout,250,0.5852160882555982,False,False,0.0,False,0.08,0,,,,
adaptive_hocbf,ood_compound,50715,official,success,101,0.04671868569058295,True,False,0.0,False,0.16831683168316833,0,0,54,2.0482334261475543,0.8191052498830805
fixed_hocbf,ood_compound,50716,official,timeout,250,1.2060787863726772,False,False,0.0,False,0.224,2,,,,
adaptive_hocbf,ood_compound,50716,official,success,77,0.04871935529988134,True,False,0.0,False,0.23376623376623376,2,2,46,0.3315507212928912,0.03078920239792314
fixed_hocbf,ood_compound,50717,official,timeout,250,0.3138415574575227,False,False,0.0,False,0.328,2,,,,
adaptive_hocbf,ood_compound,50717,official,success,87,0.04663061729038302,True,False,0.0,False,0.5402298850574713,2,2,51,0.15973078707991648,0.12195907821314313
fixed_hocbf,ood_compound,50718,official,timeout,250,1.2352528699575218,False,False,0.0,False,0.188,1,,,,
adaptive_hocbf,ood_compound,50718,official,success,74,0.049788567016967,True,False,0.0,False,0.24324324324324326,1,1,41,0.031439837040606766,0.033825520659666874
fixed_hocbf,ood_compound,50719,official,timeout,250,0.8856875536726266,False,True,0.1270376461736451,False,0.152,1,,,,
adaptive_hocbf,ood_compound,50719,official,success,103,0.04938772774451667,True,False,0.0,False,0.1262135922330097,1,1,43,0.2863535287540376,0.034940352640035824
fixed_hocbf,ood_compound,50720,official,timeout,250,1.1553101533957835,False,False,0.0,False,0.008,3,,,,
adaptive_hocbf,ood_compound,50720,official,success,51,0.04961469960496641,True,False,0.0,False,0.21568627450980393,3,3,35,0.27157143456813415,0.12686680844508627
fixed_hocbf,ood_compound,50721,official,timeout,250,0.37264867860173767,False,False,0.0,False,0.18,0,,,,
adaptive_hocbf,ood_compound,50721,official,success,81,0.04916058273696163,True,False,0.0,False,0.5802469135802469,0,0,45,0.3118594728743389,0.043690276751718854
fixed_hocbf,ood_compound,50722,official,timeout,250,1.116466676069322,False,False,0.0,False,0.76,1,,,,
adaptive_hocbf,ood_compound,50722,official,success,64,0.049713869365918095,True,False,0.0,False,0.203125,1,1,39,0.1967760816113805,0.0974487208617481
fixed_hocbf,ood_compound,50723,official,timeout,250,0.9833276866958331,False,False,0.0,False,0.192,3,,,,
adaptive_hocbf,ood_compound,50723,official,success,90,0.04883749980905074,True,False,0.0,False,0.4,3,3,50,0.13201465471239462,0.034873535458429916
fixed_hocbf,ood_compound,50724,official,timeout,250,1.140887880238869,False,False,0.0,False,0.676,1,,,,
adaptive_hocbf,ood_compound,50724,official,success,77,0.04907882563848775,True,False,0.0,False,0.09090909090909091,1,1,8,0.13528926997220891,0.07590767611317892
fixed_hocbf,ood_compound,50725,official,timeout,250,0.8480046964248515,False,True,0.09385975714331707,False,0.86,0,,,,
adaptive_hocbf,ood_compound,50725,official,timeout,250,0.6869708621612287,False,True,9.588700442032509e-06,False,0.948,0,0,46,0.13294925681239983,0.013195154006939583
fixed_hocbf,ood_compound,50726,official,timeout,250,2.9960551931308523,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50726,official,success,88,0.045883137811409104,True,False,0.0,False,0.22727272727272727,1,1,41,0.06592798488027478,0.07426877173860258
fixed_hocbf,ood_compound,50727,official,timeout,250,1.5380363935003594,False,False,0.0,False,0.712,0,,,,
adaptive_hocbf,ood_compound,50727,official,success,50,0.04713813423352027,True,False,0.0,False,0.22,0,0,26,0.454161145149918,0.16752961362732896
fixed_hocbf,ood_compound,50728,official,timeout,250,0.6557011185012638,False,False,0.0,False,0.212,1,,,,
adaptive_hocbf,ood_compound,50728,official,success,83,0.04870179133655189,True,False,0.0,False,0.4939759036144578,1,1,48,0.02257353965952806,0.016461069175427608
fixed_hocbf,ood_compound,50729,official,timeout,250,0.9224595722453999,False,False,0.0,False,0.164,0,,,,
adaptive_hocbf,ood_compound,50729,official,success,44,0.04634193139993866,True,False,0.0,False,0.1590909090909091,0,0,,0.6438721445838721,0.06683145558199492
fixed_hocbf,ood_compound,50730,official,timeout,250,0.3417429321596474,False,False,0.0,False,0.148,0,,,,
adaptive_hocbf,ood_compound,50730,official,success,157,0.03459475830185655,True,False,0.0,False,0.31210191082802546,0,0,53,0.3970521831882814,0.12674021362983232
fixed_hocbf,ood_compound,50731,official,timeout,250,0.9646512108544951,False,True,0.09290368702785133,False,0.16,0,,,,
adaptive_hocbf,ood_compound,50731,official,success,47,0.04609657041117359,True,False,0.0,False,0.3191489361702128,0,0,,0.1905723172355392,0.029975430357392238
fixed_hocbf,ood_compound,50732,official,timeout,250,0.8484102474349149,False,False,0.0,False,0.12,1,,,,
adaptive_hocbf,ood_compound,50732,official,success,69,0.047181474660313326,True,False,0.0,False,0.34782608695652173,1,1,44,0.06889873826116265,0.01126392740908554
fixed_hocbf,ood_compound,50733,official,timeout,250,0.5718971988420097,False,False,0.0,False,0.876,2,,,,
adaptive_hocbf,ood_compound,50733,official,timeout,250,0.4180853928983342,False,True,0.006922801764791098,False,0.26,2,2,44,0.1785022059600377,0.02496293659338828
fixed_hocbf,ood_compound,50734,official,timeout,250,2.552464112118791,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,ood_compound,50734,official,success,70,0.04800011969710277,True,False,0.0,False,0.34285714285714286,1,1,40,1.3958461809597742,0.024479271628585528
fixed_hocbf,ood_compound,50735,official,timeout,250,0.7972767456577726,False,False,0.0,False,0.128,2,,,,
adaptive_hocbf,ood_compound,50735,official,success,84,0.04589885804744318,True,False,0.0,False,0.2619047619047619,2,2,48,0.06605117451307878,0.055162012920800384
fixed_hocbf,ood_compound,50736,official,timeout,250,1.4350166937875126,False,False,0.0,False,1.0,2,,,,
adaptive_hocbf,ood_compound,50736,official,success,66,0.047963534993414124,True,False,0.0,False,0.3181818181818182,2,2,37,1.0973699353510549,0.06735081108344904
fixed_hocbf,ood_compound,50737,official,timeout,250,0.8063487223877868,False,True,0.4992998907939905,False,0.924,0,,,,
adaptive_hocbf,ood_compound,50737,official,abort,51,1.2359865813978679,False,False,0.0,True,0.7884615384615384,0,0,50,0.8146131910732237,0.03473165317127733
fixed_hocbf,ood_compound,50738,official,timeout,250,1.0731256791141484,False,False,0.0,False,0.364,0,,,,
adaptive_hocbf,ood_compound,50738,official,success,83,0.04979751883788512,True,False,0.0,False,0.2289156626506024,0,0,58,0.37133722548388554,0.15475901987340357
fixed_hocbf,ood_compound,50739,official,abort,82,1.267841984065195,False,True,0.06372957244739896,True,0.9518072289156626,0,,,,
adaptive_hocbf,ood_compound,50739,official,timeout,250,0.2872999246961148,False,False,0.0,False,0.888,0,0,56,0.13944852439355743,0.105771270842654
fixed_hocbf,ood_compound,50740,official,timeout,250,1.771071657953668,False,False,0.0,False,0.828,1,,,,
adaptive_hocbf,ood_compound,50740,official,success,105,0.04554059050672398,True,False,0.0,False,0.22857142857142856,1,1,50,0.589376547485039,0.0980635473416124
fixed_hocbf,ood_compound,50741,official,timeout,250,1.776686548348402,False,False,0.0,False,0.876,1,,,,
adaptive_hocbf,ood_compound,50741,official,success,103,0.04904962794973238,True,False,0.0,False,0.24271844660194175,1,1,48,0.15854074130601375,0.09515347192472168
fixed_hocbf,ood_compound,50742,official,timeout,250,1.6757099508843105,False,False,0.0,False,0.84,2,,,,
adaptive_hocbf,ood_compound,50742,official,success,90,0.04770789389016274,True,False,0.0,False,0.2777777777777778,2,2,48,0.29708822472942487,0.18951516821587353
fixed_hocbf,ood_compound,50743,official,timeout,250,0.3481029763351595,False,True,0.22517450853620002,False,0.868,3,,,,
adaptive_hocbf,ood_compound,50743,official,success,81,0.0462902365557242,True,False,0.0,False,0.5061728395061729,3,3,45,0.35967319615145443,0.11346725028529038
fixed_hocbf,ood_compound,50744,official,timeout,250,1.0722601099973639,False,False,0.0,False,0.584,2,,,,
adaptive_hocbf,ood_compound,50744,official,success,67,0.0463473882244753,True,False,0.0,False,0.2835820895522388,2,2,38,0.30308265523988515,0.05971710153391083
fixed_hocbf,ood_compound,50745,official,timeout,250,1.224731044135808,False,False,0.0,False,0.732,3,,,,
adaptive_hocbf,ood_compound,50745,official,success,77,0.046157291004824845,True,False,0.0,False,0.33766233766233766,3,3,31,0.05769728706673025,0.08703033758225885
fixed_hocbf,ood_compound,50746,official,timeout,250,0.6110239708568705,False,False,0.0,False,0.0,0,,,,
adaptive_hocbf,ood_compound,50746,official,success,35,0.049350885338784574,True,False,0.0,False,0.3142857142857143,0,0,34,0.7286288165512894,0.10370392016083811
fixed_hocbf,ood_compound,50747,official,timeout,250,2.163479350872881,False,False,0.0,False,1.0,3,,,,
adaptive_hocbf,ood_compound,50747,official,success,74,0.03272524053531799,True,False,0.0,False,0.36486486486486486,3,3,40,0.15875613975821296,0.028077252247483944
fixed_hocbf,ood_compound,50748,official,timeout,250,1.0285693997956398,False,False,0.0,False,0.124,1,,,,
adaptive_hocbf,ood_compound,50748,official,success,82,0.04896053871010252,True,False,0.0,False,0.34146341463414637,1,1,47,0.23034792955022423,0.02418350162373918
fixed_hocbf,ood_compound,50749,official,timeout,250,1.4196757369837085,False,False,0.0,False,0.956,1,,,,
adaptive_hocbf,ood_compound,50749,official,success,42,0.046672787848904336,True,False,0.0,False,0.38095238095238093,1,1,28,0.16886755014364183,0.09475155082975874
fixed_hocbf,ood_compound,50750,official,timeout,250,1.3041086734917595,False,False,0.0,False,0.4,0,,,,
adaptive_hocbf,ood_compound,50750,official,success,73,0.046081895860866966,True,False,0.0,False,0.2876712328767123,0,0,48,0.22710910995386374,0.00558725464935949
fixed_hocbf,ood_compound,50751,official,timeout,250,0.7636495822051291,False,False,0.0,False,1.0,2,,,,
adaptive_hocbf,ood_compound,50751,official,success,73,0.02950283891867251,True,False,0.0,False,0.3698630136986301,2,2,44,0.5928286136324944,0.0481649005026516
fixed_hocbf,ood_compound,50752,official,timeout,250,0.48302592332362404,False,False,0.0,False,0.06,1,,,,
adaptive_hocbf,ood_compound,50752,official,success,72,0.04706605836498923,True,False,0.0,False,0.2222222222222222,1,1,36,0.3384261093495102,0.021287210813000827
fixed_hocbf,ood_compound,50753,official,timeout,250,0.9413448128886358,False,False,0.0,False,0.16,3,,,,
adaptive_hocbf,ood_compound,50753,official,success,96,0.0466547052345207,True,False,0.0,False,0.1875,3,3,39,2.3425695543594114,0.18889625704445384
fixed_hocbf,ood_compound,50754,official,timeout,250,1.4015072699423925,False,False,0.0,False,0.848,2,,,,
adaptive_hocbf,ood_compound,50754,official,success,75,0.04712990388001193,True,False,0.0,False,0.13333333333333333,2,2,28,0.5821557327079055,0.035732358936052755
fixed_hocbf,ood_compound,50755,official,timeout,250,0.6821708911583027,False,False,0.0,False,0.068,3,,,,
adaptive_hocbf,ood_compound,50755,official,success,79,0.0487002852979066,True,False,0.0,False,0.1518987341772152,3,3,16,0.17435093895768478,0.07864764034366856
fixed_hocbf,ood_compound,50756,official,timeout,250,1.7314178672081315,False,True,0.5971939498859711,False,0.544,3,,,,
adaptive_hocbf,ood_compound,50756,official,success,69,0.03439673886697945,True,False,0.0,False,0.4057971014492754,3,3,27,0.4900505533097892,0.010268312933928752
fixed_hocbf,ood_compound,50757,official,timeout,250,0.8058067359335416,False,True,0.23631854967009555,False,0.268,1,,,,
adaptive_hocbf,ood_compound,50757,official,success,70,0.03516902624316523,True,False,0.0,False,0.4,1,1,46,0.09857966540264759,0.03454975006485491
fixed_hocbf,ood_compound,50758,official,timeout,250,1.1640880589681077,False,False,0.0,False,0.14,3,,,,
adaptive_hocbf,ood_compound,50758,official,success,63,0.048551846273980584,True,False,0.0,False,0.2222222222222222,3,3,32,0.6672002369174493,0.06340590055136859
fixed_hocbf,ood_compound,50759,official,timeout,250,2.659073646573419,False,False,0.0,False,1.0,2,,,,
adaptive_hocbf,ood_compound,50759,official,success,102,0.04565385174825722,True,False,0.0,False,0.28431372549019607,2,2,47,0.40710646396272615,0.12982494906716516
fixed_hocbf,ood_compound,50760,official,timeout,250,1.0520234605441636,False,False,0.0,False,0.216,2,,,,
adaptive_hocbf,ood_compound,50760,official,success,85,0.04967086794919747,True,False,0.0,False,0.4470588235294118,2,2,50,0.6278650416751084,0.03286217881311464
fixed_hocbf,ood_compound,50761,official,timeout,250,0.7829141735924605,False,True,0.1128150290347557,False,0.336,0,,,,
adaptive_hocbf,ood_compound,50761,official,success,67,0.046764291445255776,True,False,0.0,False,0.31343283582089554,0,0,56,1.5011368627586255,0.06786099575026519
fixed_hocbf,ood_compound,50762,official,timeout,250,1.336688108097415,False,False,0.0,False,0.956,0,,,,
adaptive_hocbf,ood_compound,50762,official,success,44,0.04816020993293304,True,False,0.0,False,0.25,0,0,29,0.7013988624745836,0.18748486253133223
fixed_hocbf,ood_compound,50763,official,timeout,250,1.1258781443527788,False,True,0.2422686244840293,False,0.808,0,,,,
adaptive_hocbf,ood_compound,50763,official,timeout,250,1.1339800740398618,False,False,0.0,False,0.396,0,0,46,0.30225746868899306,0.01545444822243254
fixed_hocbf,ood_compound,50764,official,timeout,250,0.6901517298239366,False,False,0.0,False,0.992,0,,,,
adaptive_hocbf,ood_compound,50764,official,timeout,250,0.45076108849035257,False,False,0.0,False,0.988,0,0,44,0.2648373161278107,0.06601053770386114
fixed_hocbf,ood_compound,50765,official,timeout,250,0.7854289347064808,False,False,0.0,False,0.248,0,,,,
adaptive_hocbf,ood_compound,50765,official,success,70,0.04969398504499748,True,False,0.0,False,0.2857142857142857,0,0,58,1.0688567797369684,0.04879242930431674
fixed_hocbf,ood_compound,50766,official,timeout,250,1.4206203345958333,False,False,0.0,False,0.96,3,,,,
adaptive_hocbf,ood_compound,50766,official,timeout,250,0.5682213452581035,False,True,2.823818622284417e-06,False,0.868,3,3,44,0.27416367246570444,0.10847540518017806
fixed_hocbf,ood_compound,50767,official,timeout,250,0.6091202641504534,False,True,0.09424935198900977,False,0.312,1,,,,
adaptive_hocbf,ood_compound,50767,official,success,69,0.045269326552470804,True,False,0.0,False,0.3188405797101449,1,1,34,0.5923228809818988,0.02355700667343598
fixed_hocbf,ood_compound,50768,official,timeout,250,0.3828748504902097,False,False,0.0,False,0.864,1,,,,
adaptive_hocbf,ood_compound,50768,official,timeout,250,0.22307220011777348,False,True,1.235242660798718e-07,False,0.972,1,1,40,0.15507566648040785,0.073064056497702
fixed_hocbf,ood_compound,50769,official,timeout,250,0.9865180515555064,False,False,0.0,False,0.836,3,,,,
adaptive_hocbf,ood_compound,50769,official,success,89,0.049466752027597545,True,False,0.0,False,0.48314606741573035,3,3,54,0.357449320590803,0.007190214030405036
fixed_hocbf,ood_compound,50770,official,timeout,250,1.1173087916894682,False,False,0.0,False,0.984,0,,,,
adaptive_hocbf,ood_compound,50770,official,success,89,0.046023711811461254,True,False,0.0,False,0.4044943820224719,0,0,53,2.012775138227859,0.013486249858689679
fixed_hocbf,ood_compound,50771,official,timeout,250,0.9764913845874647,False,False,0.0,False,0.208,1,,,,
adaptive_hocbf,ood_compound,50771,official,success,100,0.049521929174322424,True,False,0.0,False,0.27,1,1,45,0.3584573641974119,0.07097702674603135
fixed_hocbf,ood_compound,50772,official,timeout,250,0.8103747538697844,False,False,0.0,False,0.16,2,,,,
adaptive_hocbf,ood_compound,50772,official,success,91,0.046281600405377925,True,False,0.0,False,0.3516483516483517,2,2,47,0.0337039294728953,0.05256899211219749
fixed_hocbf,ood_compound,50773,official,timeout,250,1.6348315690513635,False,False,0.0,False,0.796,2,,,,
adaptive_hocbf,ood_compound,50773,official,success,85,0.0493408435840301,True,False,0.0,False,0.2823529411764706,2,2,32,1.2149887008110545,0.1309315492159671
fixed_hocbf,ood_compound,50774,official,timeout,250,1.1082386962790765,False,False,0.0,False,0.64,1,,,,
adaptive_hocbf,ood_compound,50774,official,timeout,250,0.4563461716761611,False,False,0.0,False,0.096,1,1,33,0.7057808148704161,0.05435504809386512
fixed_hocbf,ood_compound,50775,official,timeout,250,0.6701493393341345,False,False,0.0,False,0.176,2,,,,
adaptive_hocbf,ood_compound,50775,official,success,91,0.04742891816554867,True,False,0.0,False,0.3956043956043956,2,2,49,0.06824462673283711,0.03866795200703284
fixed_hocbf,ood_compound,50776,official,timeout,250,1.5752645086500667,False,True,0.09951312481861518,False,0.98,3,,,,
adaptive_hocbf,ood_compound,50776,official,success,106,0.04579876305632073,True,False,0.0,False,0.0660377358490566,3,3,44,0.160578058023842,0.07767743710697696
