scenario,controller,seed,steps,uncertainty_scale_mean,uncertainty_scale_min,uncertainty_norm_mean,uncertainty_norm_max,raw_residual_norm_mean,gated_residual_norm_mean
ood_compound,A4_train_seed_1,50021,250,0.1,0.1,7.9587654346408705,11.869140119366449,8.887158251404983,0.8887158251404986
ood_compound,A4_train_seed_1,50022,250,0.1,0.1,6.734461331350186,12.20551599682148,9.41136898022757,0.9411368980227571
ood_compound,A4_train_seed_1,50023,250,0.1,0.1,6.508984287117934,11.628679090139107,10.065965004382528,1.0065965004382529
ood_compound,A4_train_seed_1,50024,250,0.1,0.1,6.1575950586731905,12.403705295877169,7.877274329628489,0.7877274329628489
ood_compound,A4_train_seed_1,50025,250,0.10000004073365386,0.1,6.117286035462154,15.045828394510778,10.302374241678626,1.0302377976116914
ood_compound,A4_train_seed_1,50026,250,0.1,0.1,4.8971081005423365,11.306227761213758,10.216521596182352,1.0216521596182353
ood_compound,A4_train_seed_1,50027,250,0.10302610524490398,0.1,4.462718382986492,12.741598918219456,8.597848591455188,0.8855132364190221
ood_compound,A4_train_seed_1,50028,250,0.1,0.1,6.71698557743335,12.624037800171498,8.061758792522696,0.8061758792522696
ood_compound,A4_train_seed_1,50029,250,0.1,0.1,8.225223457130003,14.876816030422415,8.16062466344243,0.816062466344243
ood_compound,A4_train_seed_1,50030,250,0.10063824599405419,0.1,4.683706409793355,11.57466072125022,9.883923224915241,0.995051446574596
ood_compound,A4_train_seed_1,50031,250,0.1,0.1,6.070650907221381,10.09275869652242,9.325478224247494,0.9325478224247492
ood_compound,A4_train_seed_1,50032,250,0.1,0.1,6.408664192445263,12.491986041494346,9.592926531850637,0.9592926531850635
ood_compound,A4_train_seed_1,50033,250,0.10010908824115711,0.1,8.845585481800677,13.815894386467228,9.4460529628226,0.9454974929944686
ood_compound,A4_train_seed_1,50034,250,0.1,0.1,9.160663482086887,11.805770580641873,7.283028862252331,0.728302886225233
ood_compound,A4_train_seed_1,50035,250,0.10038400618509592,0.1,7.551631679752514,12.120776254240866,9.62287583066549,0.9652734997616343
ood_compound,A4_train_seed_1,50036,250,0.1,0.1,11.082397353362966,15.41825804938818,6.446129543170579,0.644612954317058
ood_compound,A4_train_seed_1,50037,250,0.1,0.1,7.066850088939711,11.7840289457336,5.3073888166329235,0.5307388816632924
ood_compound,A4_train_seed_1,50038,250,0.10034537533470146,0.1,7.215733416106556,17.77247378255832,9.703862405060638,0.9726162804938394
ood_compound,A4_train_seed_1,50039,250,0.1,0.1,8.872705302067214,11.47069803482637,5.791549301090778,0.5791549301090777
ood_compound,A4_train_seed_1,50040,250,0.1,0.1,4.798287223326491,12.1333917614923,9.83998245498455,0.9839982454984553
ood_compound,A4_train_seed_1,50041,250,0.1,0.1,6.0207961648229125,12.079507904693326,7.547108153569462,0.7547108153569462
