scenario,controller,seed,reward,steps,success,final_distance,max_speed,max_command_torque,fault_seen
heldout,sac_train_seed_2,40019,-55.36652531204666,250,False,0.06238449173611833,9.443864183266285,40.0,False
heldout,sac_train_seed_2,40020,-50.17399952073149,51,True,0.02426360035328105,5.68798529595036,40.0,False
heldout,sac_train_seed_2,40021,-103.91851040562236,250,False,0.26010853734528755,5.695376854052151,40.0,False
heldout,sac_train_seed_2,40022,-123.52265897903224,250,False,0.2034805454286532,10.610863706445603,40.0,False
heldout,sac_train_seed_2,40023,-130.1815823532199,250,False,0.08176518606420002,10.622024413261462,40.0,False
heldout,sac_train_seed_2,40024,-10.784456057392209,32,True,0.021881176107869136,5.898498676798353,34.67875671386719,False
heldout,sac_train_seed_2,40025,-128.20728614977764,250,False,0.09201372502654034,10.888656932598106,40.0,False
heldout,sac_train_seed_2,40026,-31.06251372268817,54,True,0.049065926652617615,8.107857604713484,40.0,False
heldout,sac_train_seed_2,40027,-79.46086170332501,71,True,0.047800470034574896,11.831534151810349,40.0,False
heldout,sac_train_seed_2,40028,-71.39846751288651,250,False,0.16898765723549558,7.584823028829276,38.782894134521484,False
heldout,sac_train_seed_2,40029,-170.0202204068841,250,False,0.09166627805192018,13.354306980390957,40.0,False
heldout,sac_train_seed_2,40030,-67.34931323101223,74,True,0.04837795458313875,15.523538257455677,40.0,False
heldout,sac_train_seed_2,40031,-87.15223903249853,88,True,0.04677536457566694,11.781770356617692,40.0,False
heldout,sac_train_seed_2,40032,-14.57185840775145,47,True,0.04787524750191301,3.834601752579812,40.0,False
heldout,sac_train_seed_2,40033,-32.77191367006255,47,True,0.027217707286944542,8.437802464372297,40.0,False
heldout,sac_train_seed_2,40034,-32.234069491088775,46,True,0.04797943682993864,10.013889917712426,40.0,False
heldout,sac_train_seed_2,40035,-23.987530255032354,56,True,0.0494868093786975,4.8784573753834515,40.0,False
heldout,sac_train_seed_2,40036,-146.02618636920513,250,False,0.332050030617199,8.727107201791608,40.0,False
heldout,sac_train_seed_2,40037,-104.37340905193521,250,False,0.11735330072764245,17.387688092588608,40.0,False
heldout,sac_train_seed_2,40038,-111.30748611213441,250,False,0.15993285960233747,5.803229150228788,40.0,False
heldout,sac_train_seed_2,40039,-62.92677459717792,91,True,0.049660110258392356,6.352293153611597,40.0,False
heldout,sac_train_seed_2,40040,-13.741238198284572,33,True,0.04347836925364644,5.728950838967118,40.0,False
heldout,sac_train_seed_2,40041,-262.58078871241844,250,False,0.3866808254323059,9.35054598959969,40.0,False
heldout,sac_train_seed_2,40042,-42.227427661309164,70,True,0.04963486087985806,8.816685270442678,40.0,False
heldout,sac_train_seed_2,40043,-60.1097088165117,66,True,0.04648119483543426,8.065532247724812,40.0,False
heldout,sac_train_seed_2,40044,-50.094757939451924,60,True,0.04002344834987535,12.159587678295718,40.0,False
heldout,sac_train_seed_2,40045,-92.56006520876646,250,False,0.07135786850901986,11.546271012444816,40.0,False
heldout,sac_train_seed_2,40046,-94.1284673561294,75,True,0.017019308752851247,13.350179361553517,40.0,False
heldout,sac_train_seed_2,40047,-138.59424509159376,250,False,0.08526372018569083,12.330763969377896,40.0,False
heldout,sac_train_seed_2,40048,-25.019404093232666,48,True,0.03883322204815146,13.130713058600035,40.0,False
heldout,sac_train_seed_2,40049,-38.2754214973226,57,True,0.04899033154313874,9.66789561555785,40.0,False
heldout,sac_train_seed_2,40050,-77.60399813420804,250,False,0.18139589781194213,7.227164923326384,34.497283935546875,False
heldout,sac_train_seed_2,40051,-50.88981231718951,70,True,0.018452192497978564,9.089261841409312,40.0,False
heldout,sac_train_seed_2,40052,-61.61929967562908,66,True,0.04769650892898941,11.268132570766424,40.0,False
heldout,sac_train_seed_2,40053,-33.12857894340384,71,True,0.04960989600587043,5.738187836640477,40.0,False
heldout,sac_train_seed_2,40054,-115.13066645513103,84,True,0.04774780813312515,7.899995798903173,40.0,False
heldout,sac_train_seed_2,40055,-47.58985638644607,64,True,0.020991027738266766,10.613698384806032,40.0,False
heldout,sac_train_seed_2,40056,-15.431058930663271,72,True,0.03720732604556926,5.978587247383953,40.0,False
heldout,sac_train_seed_2,40057,-74.58762196302845,72,True,0.04877069971182777,12.258841900237979,40.0,False
heldout,sac_train_seed_2,40058,-163.28329255130922,250,False,0.3746295206821593,7.654826661956284,36.58302688598633,False
