scenario,controller,seed,steps,command_attempts,safety_infeasible,safety_certified_steps,safety_intervention_steps,unsafe_state_steps,safety_correction_mean,safety_correction_max,safety_correction_sum,safety_constraint_margin_min,uncertainty_scale_mean,uncertainty_scale_min,uncertainty_norm_mean,uncertainty_norm_max,raw_residual_norm_mean,gated_residual_norm_mean,context_latent_norm_mean,context_latent_norm_max
id_randomized_heldout,A6_train_seed_0,40049,250,250,False,250,56,155,1.6318829074233376,18.37697342523645,407.9707268558344,-3.552713678800501e-14,0.1,0.1,4.213345555966002,6.669679673386362,9.6406662007194,0.9640666200719399,3.9756074266433714,3.9922187328338623
id_randomized_heldout,A6_train_seed_0,40050,250,250,False,250,33,0,0.08447681340102875,1.404937701302956,21.119203350257187,-2.4868995751603507e-14,0.1,0.1,3.919763912377506,5.269059672753068,4.114402564852866,0.41144025648528665,3.9755962257385256,3.9922001361846924
id_randomized_heldout,A6_train_seed_0,40051,250,250,False,250,57,1,0.3070441136928091,2.9364104179240464,76.76102842320228,-1.4210854715202004e-14,0.10004005546781658,0.1,3.732909908505591,6.957317337681527,4.086939948823225,0.4089925633410763,3.9755456495285033,3.9923479557037354
id_randomized_heldout,A6_train_seed_0,40052,250,250,False,250,27,0,2.1760074850868625,25.376954344613154,544.0018712717156,-1.4210854715202004e-14,0.1,0.1,5.102617010135993,9.055309033689847,8.879200036978363,0.8879200036978364,3.975331705093384,3.992480993270874
id_randomized_heldout,A6_train_seed_0,40053,62,62,False,62,22,0,0.35377676195419194,2.646607464212696,21.9341592411599,-5.684341886080802e-14,0.09999999999999996,0.1,4.218290305172375,5.771874466464002,8.693215345212302,0.8693215345212304,3.9272945081034014,3.992117404937744
id_randomized_heldout,A6_train_seed_0,40054,250,250,False,250,248,0,5.768043728626596,21.222037608955777,1442.010932156649,-1.4210854715202004e-14,0.10179514617074346,0.1,3.2997999593909437,9.005659925414303,9.97710960201137,1.014283301668791,3.974649203300476,3.992022752761841
id_randomized_heldout,A6_train_seed_0,40055,250,250,False,250,19,0,0.9980163274345418,24.682443880488123,249.50408185863546,-2.1316282072803006e-14,0.10231142377570679,0.1,2.612164120684011,8.724893177248532,7.907910686969295,0.8092296620879451,3.9747845821380614,3.992476463317871
id_randomized_heldout,A6_train_seed_0,40056,250,250,False,250,0,0,0.0,0.0,0.0,7.580611906933136,0.1,0.1,4.6238243299248145,5.660628304471824,8.088496198587821,0.8088496198587822,3.974743901252747,3.991098165512085
id_randomized_heldout,A6_train_seed_0,40057,77,78,True,77,77,0,19.048259450481623,24.263424566075017,1485.7642371375666,-19.19078658988584,0.09999999999999996,0.1,7.943876195155294,13.687731106789048,9.001175988281505,0.9001175988281508,3.8785432011653214,3.9922609329223633
id_randomized_heldout,A6_train_seed_0,40058,250,250,False,250,236,0,0.48784878332199877,0.855938468999137,121.9621958304997,-2.842170943040401e-14,0.10010758810514005,0.1,4.4328063928086685,6.123237853142703,9.053713415782372,0.9064401592572164,3.975791277885437,3.9922244548797607
id_randomized_heldout,A6_train_seed_0,40059,250,250,False,250,0,0,0.0,0.0,0.0,5.589828457491215,0.1,0.1,3.8904045980126645,4.051299441297727,10.24631608276281,1.024631608276281,3.974976210594177,3.99111008644104
id_randomized_heldout,A6_train_seed_0,40060,54,54,False,54,0,0,0.0,0.0,0.0,5.080868374081071,0.10120874972257232,0.1,3.340265018106789,4.860883030481854,8.89492432762215,0.9020739128478501,3.9174177293424255,3.991729259490967
id_randomized_heldout,A6_train_seed_0,40061,250,250,False,250,20,0,0.454366981682174,20.27093828827163,113.5917454205435,-1.4210854715202004e-14,0.10022339267980045,0.1,3.4321002858818694,9.953496952296335,7.9368218284709,0.7959871654437782,3.974984058380127,3.9921669960021973
