population,condition,training_seed,ensemble_seed,scenario,episode_seed,attempts,uncertainty_norm_median,uncertainty_ratio_median,selected_scale_mean,selected_scale_min
safety,A6c,2,2,motor_fault,50099,46,5.541389743277203,0.96510098777481879,0.54223080824288983,0.39735809621298834
safety,A6c_gate_off_control,2,2,motor_fault,50000,250,4.8166990139885142,0.83888720908937675,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50001,250,5.2855205940455576,0.92053823725467177,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50002,250,5.5272601820968124,0.96264015139914905,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50003,250,10.291347074760928,1.7923643142832473,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50004,250,1.9134128423691052,0.33324431410582173,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50005,250,2.3473572669396168,0.4088210578821394,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50006,68,5.1769399720448419,0.90162759021468919,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50007,250,9.1804152549188061,1.5988819125119493,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50008,250,4.3969226249665088,0.76577800247181615,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50009,250,6.0696823291151434,1.0571096209962709,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50010,74,7.8318515132194069,1.36401299704352,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50011,250,3.5495894128135088,0.61820453121122187,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50012,50,5.0851359252857629,0.88563878951421471,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50013,250,9.3040820378977394,1.6204199995148891,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50014,250,6.0405024129604286,1.0520275807123753,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50015,250,9.2101486485749469,1.604060347691004,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50016,250,7.2284447709564716,1.2589223122212787,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50017,250,3.2798739613083674,0.5712302773281519,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50018,57,7.515959386708766,1.3089965088610072,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50019,250,6.6161454278359315,1.1522828718938012,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50020,250,4.2451174137593437,0.73933926308100861,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50021,250,3.5554787045476663,0.61923022359765345,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50022,250,7.7436868640194092,1.3486580420644072,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50023,250,3.0558776083584629,0.53221856519363231,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50024,250,3.8828859898430177,0.67625221791353118,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50025,250,5.3961492163908815,0.93980556867296261,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50026,250,4.8716395753977402,0.8484557816932573,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50027,45,3.8597479768169189,0.67222244916215868,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50028,60,7.2564202750661551,1.2637945893756712,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50029,250,8.4166288756855749,1.4658591468887177,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50030,250,5.0995767730757198,0.88815384027080535,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50031,75,3.7198938827108039,0.64786514339244383,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50032,250,7.7227117929474405,1.3450049761823759,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50033,27,3.3145263207293851,0.5772654107252434,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50034,228,5.3949886090749049,0.93960343467427998,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50035,250,2.7647983403110619,0.4815235406369982,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50036,250,5.725076029547739,0.99709220740261217,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50037,250,1.5029236038179437,0.26175257864771151,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50038,250,5.6821628494300063,0.98961835076395432,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50039,194,5.0755118141923461,0.88396263252959195,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50040,250,2.9381119467246539,0.51170823084896166,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50041,52,6.9220661013256315,1.2055627092349368,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50042,70,2.6931747352721191,0.469049411370971,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50043,34,4.253933430853893,0.74087468058462513,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50044,250,5.6699186845823553,0.98748587928362186,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50045,250,6.1972844534535572,1.0793330959631009,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50046,71,8.2331391486983243,1.4339021604708668,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50047,250,4.8443117557391062,0.84369630672972917,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50048,250,3.3635282571625886,0.58579969895355966,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50049,110,8.0181215982013079,1.3964542169066467,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50050,250,2.9456248389101982,0.51301669316712128,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50051,250,5.9555305872315998,1.0372286951000769,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50052,250,7.6070431195248158,1.3248598580538036,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50053,96,6.6353398178295144,1.1556258103263515,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50054,250,1.9871210033133333,0.34608149434939539,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50055,250,7.5270469149755472,1.3109275378948761,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50056,250,4.1139810908971786,0.71650026409506373,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50057,250,4.8821061987113117,0.85027867251425571,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50058,250,8.8496584876126825,1.5412765648232014,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50059,250,2.54121604137302,0.44258394108693011,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50060,250,8.4830373742794958,1.4774250014051575,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50061,250,4.1262084987022201,0.71862981713090424,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50062,250,1.8450141458210703,0.32133184220631245,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50063,250,4.8694953024046157,0.84808233025244617,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50064,54,5.3342069389514037,0.92901756134783497,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50065,250,3.4011191185017182,0.59234660849980014,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50066,250,6.2553795142849102,1.0894510633306187,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50067,250,3.6543359809293854,0.63644743074329291,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50068,250,3.6974331403281422,0.64395332963020835,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50069,62,6.4881613417021455,1.1299928735956259,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50070,250,3.5436190505201313,0.61716471939258877,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50071,41,5.718122006277186,0.99588107896040834,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50072,250,7.1161989413750746,1.2393733243281182,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50073,250,5.6972887606926381,0.99225271372647117,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50074,250,3.4445699219803716,0.59991409884059999,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50075,250,4.798684173023509,0.83574970358707468,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50076,40,4.668739153438108,0.81311818467786312,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50077,55,3.655856920860908,0.63671232108637688,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50078,250,6.990548966468487,1.2174898401275442,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50079,250,10.28640877672813,1.7915042491136459,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50080,250,4.1684199822759247,0.72598146471025859,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50081,250,2.4284948454421773,0.42295216231374499,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50082,32,4.7633881400991864,0.82960246655486214,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50083,70,4.8127973745831207,0.83820769073413837,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50084,39,5.4377670765491644,0.94705382945385463,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50085,250,7.0533805039679498,1.2284327229987064,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50086,250,8.3048141452993107,1.4463852402077306,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50087,250,4.3830355291652694,0.76335939441571266,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50088,250,5.2602830729537358,0.91614281342362747,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50089,250,2.3644695559174114,0.41180137288625795,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50090,250,9.5174245936923221,1.6575762222082218,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50091,250,7.6204130016983136,1.3271883870131194,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50092,250,3.1991847075032682,0.55717725414121766,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50093,43,5.486302366884602,0.95550684554092846,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50094,38,4.4710610895010028,0.77869012536321791,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50095,99,7.4730395039040198,1.301521484867199,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50096,250,8.5055032035974598,1.4813377011195661,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50097,250,3.9262381370948285,0.68380252606242842,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50098,93,9.3431266294135931,1.6272200940011019,1,1
safety,A6c_gate_off_control,2,2,motor_fault,50099,48,5.2730774105040155,0.9183711042278756,1,1
heldout,A4c,3,3,id_reference,40000,250,1.0972243788194427,0.26892853588327847,0.71500130016388908,0.25920750608708765
heldout,A4c,3,3,id_reference,40001,250,7.1629484919790638,1.7556311067640424,0.36250361243270618,0.19613029766289219
heldout,A4c,3,3,id_reference,40002,250,2.7923638562844171,0.68440543066672788,0.55762531927795811,0.28340269331723611
heldout,A4c,3,3,id_reference,40003,250,5.6989082987200597,1.3967964023519504,0.41635320662281844,0.23819368524790965
heldout,A4c,3,3,id_reference,40004,56,6.8296258006801569,1.6739340673270067,0.36318531385794434,0.20444848020251372
heldout,A4c,3,3,id_reference,40005,250,6.2765344804791123,1.5383719691612192,0.38423223910128423,0.17867033183486347
heldout,A4c,3,3,id_reference,40006,52,6.2356660071615551,1.5283551495341334,0.38103274751281863,0.28397927492893121
heldout,A4c,3,3,id_reference,40007,78,5.2592991401145124,1.289048662084028,0.41668659712846162,0.17084566909123275
heldout,A4c,3,3,id_reference,40008,38,4.5182289112928871,1.1074131320403764,0.46941523856174072,0.3531640820931819
heldout,A4c,3,3,id_reference,40009,35,4.600605611637091,1.1276035742526596,0.45811026181909309,0.3480668201239841
heldout,A4c,3,3,id_reference,40010,250,2.9385653251092592,0.72023925619414964,0.58873322209389423,0.35223552995437601
heldout,A4c,3,3,id_reference,40011,35,4.6513094927467495,1.140031041937156,0.43934052030153509,0.3021066542266741
heldout,A4c,3,3,id_reference,40012,250,6.9328433608329068,1.6992325822571885,0.37564479294478603,0.21921392169830592
heldout,A4c,3,3,id_reference,40013,81,3.6088149087555252,0.88451672093687272,0.49163489059700871,0.25707714487657179
heldout,A4c,3,3,id_reference,40014,79,4.4100017094316328,1.0808867592208014,0.47223303792681615,0.3418949991839455
heldout,A4c,3,3,id_reference,40015,250,9.2605610945925179,2.269753739254309,0.31019283836059547,0.24256496996109239
heldout,A4c,3,3,id_reference,40016,62,3.9061825660947287,0.95740121954172219,0.53716461739965948,0.44734010076089603
heldout,A4c,3,3,id_reference,40017,250,3.0178869280750926,0.73968089726711617,0.53846282216007835,0.17446710208389751
heldout,A4c,3,3,id_reference,40018,64,5.1295382644195717,1.2572444085610437,0.38713750127495616,0.15150674887327259
heldout,A4c,3,3,id_reference,40019,28,3.520639293524682,0.86290497081320905,0.5303453721021657,0.36644268811802883
heldout,A4c,3,3,id_reference,40020,58,2.3340575658149501,0.57207504313499735,0.60013522219892679,0.24697601438255568
heldout,A4c,3,3,id_reference,40021,250,4.2825280930097911,1.0496431105288559,0.49970846661825941,0.42929697185250826
heldout,A4c,3,3,id_reference,40022,250,7.7135996903347079,1.8905951336438396,0.34578511652955191,0.1948589042661289
heldout,A4c,3,3,id_reference,40023,250,7.7859074875783687,1.9083176983453323,0.36260435385838208,0.16535383725791528
heldout,A4c,3,3,id_reference,40024,250,2.0311201650751545,0.49782540630784705,0.62312954538633081,0.42180493375674993
heldout,A4c,3,3,id_reference,40025,250,2.0066778774712839,0.49183462744270795,0.62484925992217244,0.25438933356723575
heldout,A4c,3,3,id_reference,40026,250,3.1200548622925663,0.76472214998963306,0.55625745484808919,0.41465628692623474
heldout,A4c,3,3,id_reference,40027,250,6.167904195962727,1.5117468012087827,0.38833444691193347,0.16633164070473236
heldout,A4c,3,3,id_reference,40028,65,2.5672447307461002,0.62922897086596907,0.61977075734876652,0.41341296379363685
heldout,A4c,3,3,id_reference,40029,70,6.8673473415296034,1.6831795771313165,0.33291240603131506,0.13705618408261849
heldout,A4c,3,3,id_reference,40030,250,4.4372876466922557,1.0875745136121115,0.46671303874907821,0.24388025571081665
heldout,A4c,3,3,id_reference,40031,58,4.3276632170005254,1.0607056817276461,0.47389450446316722,0.29142529650784849
heldout,A4c,3,3,id_reference,40032,250,3.3398922529700652,0.81860406215686976,0.57110624001857802,0.39516430247947715
heldout,A4c,3,3,id_reference,40033,250,3.0801629229112963,0.75494467779849173,0.55658229883881083,0.34735909606802662
heldout,A4c,3,3,id_reference,40034,51,5.0211077891737101,1.2306682136496871,0.44960676705092251,0.3298031836928732
heldout,A4c,3,3,id_reference,40035,250,2.5449499509242175,0.62376454388906399,0.59986365665689301,0.39090801494427985
heldout,A4c,3,3,id_reference,40036,250,9.4289117788342232,2.3110163140767739,0.31049876658379788,0.23460698970802726
heldout,A4c,3,3,id_reference,40037,70,4.1480213544539328,1.0166756510333044,0.47961709376668521,0.14691239046557258
heldout,A4c,3,3,id_reference,40038,250,3.66186501968996,0.89751924707231401,0.51585657510587057,0.33543499851403497
heldout,A4c,3,3,id_reference,40039,250,2.4470431086128319,0.59976768029031158,0.6004026797965113,0.34022174222762203
heldout,A4c,3,3,id_reference,40040,250,3.3255055783530882,0.81507790340970854,0.54395225107958145,0.43517500565751055
heldout,A4c,3,3,id_reference,40041,250,11.932419615389461,2.9246234395231778,0.27306467224610953,0.22660599048546037
heldout,A4c,3,3,id_reference,40042,250,5.2180906498645996,1.2789485046660956,0.4244011932009395,0.32639176701270084
heldout,A4c,3,3,id_reference,40043,250,1.6468508661036889,0.40364140716222141,0.66238223966783272,0.29484974583760498
heldout,A4c,3,3,id_reference,40044,250,4.748751854202939,1.1639140617690864,0.45590481145956208,0.29776092080617045
heldout,A4c,3,3,id_reference,40045,250,5.6832302822417917,1.3929537370790632,0.41921517038906903,0.27167881508777253
heldout,A4c,3,3,id_reference,40046,74,3.8823829785867701,0.9515679657909919,0.51514574092576304,0.26018762573889093
heldout,A4c,3,3,id_reference,40047,250,6.764146538702426,1.6578851694039261,0.38943503755716824,0.24793358642758986
heldout,A4c,3,3,id_reference,40048,36,3.9282739822107224,0.96281580228919517,0.4872835882727139,0.29001607962307513
heldout,A4c,3,3,id_reference,40049,250,7.6376042364797527,1.8719687282034247,0.34626710850287318,0.26373710107681336
heldout,A4c,3,3,id_reference,40050,70,1.948019973247697,0.47745763709748462,0.64293500742419296,0.42557666935959149
heldout,A4c,3,3,id_reference,40051,73,1.8398203354454177,0.45093802019963919,0.64368356263558846,0.37245797424889809
heldout,A4c,3,3,id_reference,40052,63,5.9668332276059113,1.4624645193230921,0.36612188036076593,0.15216899169895529
heldout,A4c,3,3,id_reference,40053,40,3.8068825098190926,0.93306288067245025,0.51541059597573635,0.4010780698624366
heldout,A4c,3,3,id_reference,40054,127,5.4389647993053334,1.333084525310726,0.43070516151758798,0.26828236718841109
heldout,A4c,3,3,id_reference,40055,250,4.7263165388233421,1.1584151896754802,0.45669418614663188,0.30837210102292045
heldout,A4c,3,3,id_reference,40056,29,3.1816915191462329,0.77982922945703559,0.57087825101207246,0.50342054685952864
heldout,A4c,3,3,id_reference,40057,250,3.0136019253623831,0.73863064762991371,0.54581581106156185,0.23908729025746472
heldout,A4c,3,3,id_reference,40058,250,1.1188363720874193,0.27422561259727724,0.71123905883996397,0.41177238070852112
heldout,A4c,3,3,id_reference,40059,250,4.756858124476393,1.1659009000477434,0.46178891187996524,0.38985298089516507
heldout,A4c,3,3,id_reference,40060,250,2.0425330594074484,0.50062269464943199,0.64967722108943005,0.46853349008346001
heldout,A4c,3,3,id_reference,40061,55,3.5564966696173235,0.8716935758053671,0.51180849079977042,0.25139762680850275
heldout,A4c,3,3,id_reference,40062,250,5.0768759276616944,1.2443369254665411,0.43387170827760257,0.19033195250815363
heldout,A4c,3,3,id_reference,40063,250,5.1434915647091426,1.260664347718476,0.44709883186806915,0.3441693095618355
heldout,A4c,3,3,id_reference,40064,33,3.5391651763626459,0.86744564512170308,0.52124017609355944,0.39546120801112522
heldout,A4c,3,3,id_reference,40065,250,8.7723552557046531,2.1500950039981297,0.32894354752508831,0.17238017897866545
heldout,A4c,3,3,id_reference,40066,250,3.7364352139299259,0.9157963228870738,0.49753462965844425,0.19758510863744183
heldout,A4c,3,3,id_reference,40067,250,3.0553896116529167,0.74887276538540359,0.55538998774948389,0.39818520029770554
heldout,A4c,3,3,id_reference,40068,250,3.0136261624983374,0.73863658812632627,0.55101592679033118,0.42216230041647507
heldout,A4c,3,3,id_reference,40069,250,2.631541391999773,0.64498801460116006,0.5657789862028777,0.26350543126743964
heldout,A4c,3,3,id_reference,40070,250,3.8878300385878877,0.95290303444171309,0.51013929619787868,0.37741376710182672
heldout,A4c,3,3,id_reference,40071,250,3.3385179160694554,0.81826721363470245,0.55493592762630373,0.34473539516852963
heldout,A4c,3,3,id_reference,40072,250,3.6574231425651273,0.896430547682459,0.52216990122079021,0.3682529979125167
heldout,A4c,3,3,id_reference,40073,89,5.6996483687403705,1.3969777927319449,0.40854987621228411,0.19770894695274299
heldout,A4c,3,3,id_reference,40074,72,5.4183956506930109,1.328043048719922,0.41173145298227332,0.25314283918042352
heldout,A4c,3,3,id_reference,40075,250,5.9274730380425282,1.4528173784504494,0.42556453340767725,0.33867699909099153
heldout,A4c,3,3,id_reference,40076,44,4.2506163258566172,1.0418215701186941,0.48941131595784576,0.37025445668172968
heldout,A4c,3,3,id_reference,40077,250,1.6075090731906267,0.39399877528913396,0.70708672644994608,0.40395279085466423
heldout,A4c,3,3,id_reference,40078,69,6.0359165423630667,1.4793967667742425,0.41066470099129271,0.26435187926082737
heldout,A4c,3,3,id_reference,40079,250,5.3869829136869543,1.3203438200715258,0.42076471340975707,0.29634302646263594
heldout,A4c,3,3,id_reference,40080,41,5.2251354307484004,1.2806751730169552,0.4088552100558579,0.25390724309218016
heldout,A4c,3,3,id_reference,40081,250,6.8305636650015646,1.6741639368812036,0.36462952693271222,0.17755583121151094
heldout,A4c,3,3,id_reference,40082,250,5.7547586754632238,1.4104852706782529,0.42405505253936709,0.2209759793540412
heldout,A4c,3,3,id_reference,40083,250,5.7771795205219405,1.4159805961115013,0.38681478118821466,0.1571939273322332
heldout,A4c,3,3,id_reference,40084,250,9.2142421619419874,2.2584010178038563,0.32167204959858486,0.2577951564936512
heldout,A4c,3,3,id_reference,40085,250,5.4543762481404858,1.3368618551359499,0.43828336299364717,0.33058585100655263
heldout,A4c,3,3,id_reference,40086,34,3.5213366484449065,0.86307589176730659,0.52134389370645895,0.42577177922444326
heldout,A4c,3,3,id_reference,40087,250,9.01782970554817,2.2102605322779509,0.32834231239348582,0.19183048069735587
heldout,A4c,3,3,id_reference,40088,31,4.1311405422843981,1.0125381818074035,0.49581433984723622,0.40218801785971059
heldout,A4c,3,3,id_reference,40089,91,5.2532260671823741,1.2875601583253804,0.41936124303516781,0.23524325062328857
heldout,A4c,3,3,id_reference,40090,62,5.0420475620012883,1.2358005298440358,0.41414043479623142,0.26793852274131441
heldout,A4c,3,3,id_reference,40091,250,6.9119969305859978,1.694123144230733,0.37655781629458168,0.27308086087484784
heldout,A4c,3,3,id_reference,40092,25,3.2818307856868576,0.8043732578755175,0.56376318185478025,0.48589933723711642
heldout,A4c,3,3,id_reference,40093,250,1.6152180405925085,0.39588823505377257,0.65685961503232759,0.27052563320664313
heldout,A4c,3,3,id_reference,40094,92,3.9565083814198019,0.96973602370189416,0.48950037515627387,0.32326437320576479
heldout,A4c,3,3,id_reference,40095,250,1.4188374203846119,0.34775555254339746,0.70918758409942262,0.24958093894542552
heldout,A4c,3,3,id_reference,40096,250,1.108048363969063,0.27158148320645198,0.73075148865411366,0.36406907844402203
heldout,A4c,3,3,id_reference,40097,59,7.4296656253920332,1.8210031943409795,0.32569811450951086,0.154446522816853
heldout,A4c,3,3,id_reference,40098,56,4.1740630270128598,1.0230584374609621,0.48223208170248644,0.24230669082757653
heldout,A4c,3,3,id_reference,40099,250,6.4541306846706998,1.5819006111542628,0.37342145862249965,0.1778140836710739
heldout,A6c,3,3,id_reference,40000,77,3.6488344867350251,0.89432547721357292,0.51142299916598544,0.27971669484127082
heldout,A6c,3,3,id_reference,40001,250,7.4830820171702062,1.8340954955241957,0.34309791181099947,0.22928038761648753
heldout,A6c,3,3,id_reference,40002,250,2.9199435394601552,0.71567507620797932,0.53762734588662242,0.29393627495833502
heldout,A6c,3,3,id_reference,40003,84,3.2160492794041238,0.78825028019264243,0.52221664687976832,0.25761664892496594
heldout,A6c,3,3,id_reference,40004,72,5.8683668071144162,1.4383305037036647,0.41416086232470389,0.31848665158080258
heldout,A6c,3,3,id_reference,40005,250,5.4925463382091841,1.3462173038799456,0.41470229180892515,0.2289798218732515
heldout,A6c,3,3,id_reference,40006,87,5.842720960636596,1.4320447338302424,0.39293172021099865,0.24528774069825726
heldout,A6c,3,3,id_reference,40007,250,6.1050453059694956,1.4963401536903269,0.39497244592752589,0.3333997795645206
heldout,A6c,3,3,id_reference,40008,47,3.3349509280363443,0.81739294863679024,0.53910665485558484,0.40594585638823794
heldout,A6c,3,3,id_reference,40009,53,3.7685354152160055,0.92366404830410498,0.50773865399424911,0.33223075798713259
heldout,A6c,3,3,id_reference,40010,250,2.670822341893035,0.65461573391438344,0.60425688676562672,0.40148994314952607
heldout,A6c,3,3,id_reference,40011,250,3.9646929058439655,0.97174204199020409,0.49820769387957514,0.33784024510782434
heldout,A6c,3,3,id_reference,40012,250,7.4278725858294177,1.8205637222387701,0.36182262417848132,0.30444682967702141
heldout,A6c,3,3,id_reference,40013,250,2.6489934300615126,0.64926549068966322,0.54267859030518206,0.29384860632750071
heldout,A6c,3,3,id_reference,40014,90,3.6498080569755862,0.89456409825082628,0.53113672760313713,0.41386589559758785
heldout,A6c,3,3,id_reference,40015,250,8.6376017491690007,2.1170670619314742,0.3410671851618266,0.23006671486493765
heldout,A6c,3,3,id_reference,40016,87,2.6911512053876963,0.65959831687674197,0.59999525572900569,0.50345366159281468
heldout,A6c,3,3,id_reference,40017,47,4.9343551118164966,1.2094052240953244,0.44744713644280215,0.31300853117690786
heldout,A6c,3,3,id_reference,40018,250,7.7489740586656053,1.899265353943957,0.35287602913297667,0.30294532430511872
heldout,A6c,3,3,id_reference,40019,34,3.7137434746896574,0.91023460157616343,0.50192708081084958,0.38881642640915631
heldout,A6c,3,3,id_reference,40020,64,1.9388424720336035,0.47520824124717664,0.60335780709144782,0.30720238129601257
heldout,A6c,3,3,id_reference,40021,250,3.8609973410283915,0.94632636862224029,0.51654063336179945,0.4444922004530098
heldout,A6c,3,3,id_reference,40022,250,8.0116957980854764,1.9636581746748576,0.37014108437256749,0.20676235716069413
heldout,A6c,3,3,id_reference,40023,250,7.2463923769121044,1.7760831147914251,0.37239162888924943,0.31367774086053851
heldout,A6c,3,3,id_reference,40024,250,2.7726572615123271,0.67957536511076078,0.57499532721367974,0.41415591548592651
heldout,A6c,3,3,id_reference,40025,250,2.4331415981386528,0.59636043476190881,0.56081978059885629,0.29291558606138851
heldout,A6c,3,3,id_reference,40026,250,3.2232862039501953,0.79002404275209892,0.54536289184752851,0.35231746995473245
heldout,A6c,3,3,id_reference,40027,250,5.8421666925495055,1.4319088833077556,0.40707033237750684,0.27103327153513912
heldout,A6c,3,3,id_reference,40028,53,2.8943120420681963,0.70939282328034015,0.56406997859430952,0.41181665780113014
heldout,A6c,3,3,id_reference,40029,52,5.834612115582626,1.4300572644756018,0.39796307155428151,0.22373027163090631
heldout,A6c,3,3,id_reference,40030,71,3.8407107322249519,0.94135414224005232,0.47522720535956098,0.28406453555516253
heldout,A6c,3,3,id_reference,40031,59,4.5397235115801982,1.1126814358588555,0.46880526612163387,0.24651746742671751
heldout,A6c,3,3,id_reference,40032,250,3.8667571432172485,0.94773809005272214,0.52390715174487668,0.43429463376380584
heldout,A6c,3,3,id_reference,40033,53,4.2800411180130853,1.0490335555849875,0.49303424354587616,0.36067807398537727
heldout,A6c,3,3,id_reference,40034,70,3.5333967871216663,0.86603181901381932,0.51886119453084156,0.31308133668980082
heldout,A6c,3,3,id_reference,40035,250,2.3763480255556297,0.58244039013187021,0.60912983878243443,0.36936619408195592
heldout,A6c,3,3,id_reference,40036,250,9.2469602646326567,2.2664201902022563,0.32992396832716475,0.25821710591504227
heldout,A6c,3,3,id_reference,40037,105,6.424276725813848,1.5745834373831777,0.38018647693780322,0.24865425598860974
heldout,A6c,3,3,id_reference,40038,250,5.0690158948152115,1.2424104397210516,0.46431676071528055,0.37518292961587218
heldout,A6c,3,3,id_reference,40039,250,2.6464208011107662,0.64863494205216432,0.58305797763578493,0.34891865706384678
heldout,A6c,3,3,id_reference,40040,39,3.4552867100923335,0.8468871216677486,0.54231373897363322,0.44839520787887893
heldout,A6c,3,3,id_reference,40041,250,6.052825687442061,1.4835411803663143,0.40444655642838256,0.3498859993527545
heldout,A6c,3,3,id_reference,40042,250,4.6034714797353002,1.1283059954953549,0.44956992058957335,0.33753637506234646
heldout,A6c,3,3,id_reference,40043,77,4.8863382877310979,1.1976363512482364,0.46849627349164119,0.29683012754359522
heldout,A6c,3,3,id_reference,40044,63,2.4622958327834992,0.60350610686798434,0.57990090358353497,0.3093890279896927
heldout,A6c,3,3,id_reference,40045,69,3.3047509399313761,0.80999096346261834,0.52021348047325733,0.29050546819265571
heldout,A6c,3,3,id_reference,40046,250,5.0148642040174067,1.2291379175250658,0.43477311154968262,0.26398759941404348
heldout,A6c,3,3,id_reference,40047,250,2.4842443051327896,0.60888565424927765,0.5671643096637744,0.26780805563911364
heldout,A6c,3,3,id_reference,40048,250,3.5994134257561328,0.88221242738765493,0.54073384132162949,0.39856383151038866
heldout,A6c,3,3,id_reference,40049,250,7.4671008812571724,1.8301785359981342,0.38246425796619143,0.25423034856150573
heldout,A6c,3,3,id_reference,40050,96,2.0224483634410069,0.4956999568902441,0.6487479506286391,0.43902357836416001
