population,condition,training_seed,scenario,controller,seed,steps,state_observations,unsafe_state_observations,unsafe_state_fraction,unsafe_episode,unsafe_entry_count,first_unsafe_observation,joint_position_violation_max_rad,joint_velocity_violation_max_rad_s,normalized_violation_mean,normalized_violation_max,normalized_violation_integral,command_attempts,candidate_constraint_violation_steps,candidate_constraint_violation_fraction,candidate_constraint_margin_min,executed_constraint_margin_min,safety_enabled,safety_infeasible,safety_certified_steps,safety_intervention_steps,safety_intervention_fraction,safety_correction_mean,safety_correction_max,fault_seen,success
safety,A6c,2,id_reference,A6c_train_seed_2,50032,83,84,0,0,false,0,-1,0,0,0,0,0,83,25,0.30120481927710846,-309.2777130436242,-2.1316282072803006e-14,true,false,83,25,0.30120481927710846,5.7648796432300671,26.829180123952767,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50033,32,33,0,0,false,0,-1,0,0,0,0,0,32,10,0.3125,-63.702687465023395,-2.1316282072803006e-14,true,false,32,10,0.3125,0.84686152119838154,4.8391749284175614,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50034,55,56,0,0,false,0,-1,0,0,0,0,0,55,35,0.63636363636363635,-91.423970346574833,-2.1316282072803006e-14,true,false,55,35,0.63636363636363635,2.0463772830302682,6.3631946077422583,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50035,250,251,0,0,false,0,-1,0,0,0,0,0,250,67,0.26800000000000002,-77.585670432760594,-3.5527136788005009e-14,true,false,250,67,0.26800000000000002,0.61354153280399781,6.6407704567147681,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50036,250,251,0,0,false,0,-1,0,0,0,0,0,250,45,0.17999999999999999,-78.06323132445462,-1.7763568394002505e-14,true,false,250,45,0.17999999999999999,0.7292848254300055,6.9256565874278229,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50037,61,62,0,0,false,0,-1,0,0,0,0,0,61,36,0.5901639344262295,-278.99310319769586,-2.1316282072803006e-14,true,false,61,36,0.5901639344262295,5.733179495695544,20.409683091208773,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50038,250,251,0,0,false,0,-1,0,0,0,0,0,250,61,0.24399999999999999,-351.56716477418399,-2.8421709430404007e-14,true,false,250,61,0.24399999999999999,1.556599395908373,24.759249581384715,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50039,69,70,0,0,false,0,-1,0,0,0,0,0,69,42,0.60869565217391308,-72.996682302003563,-2.8421709430404007e-14,true,false,69,42,0.60869565217391308,1.6187708178973292,5.5238005517958992,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50040,250,251,0,0,false,0,-1,0,0,0,0,0,250,27,0.108,-262.25843045250036,-5.6843418860808015e-14,true,false,250,27,0.108,0.48374801839113885,18.586638765390521,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50041,56,57,0,0,false,0,-1,0,0,0,0,0,56,17,0.30357142857142855,-307.83876193813518,-1.4210854715202004e-14,true,false,56,17,0.30357142857142855,4.0229747871917372,23.038686417391055,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50042,250,251,0,0,false,0,-1,0,0,0,0,0,250,18,0.071999999999999995,-80.979373382426743,-2.8421709430404007e-14,true,false,250,18,0.071999999999999995,0.2528199573293321,5.637002371997677,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50043,34,35,0,0,false,0,-1,0,0,0,0,0,34,15,0.44117647058823528,-54.317611261696456,-7.1054273576010019e-15,true,false,34,15,0.44117647058823528,1.1269924251423538,4.1280987070436028,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50044,80,81,0,0,false,0,-1,0,0,0,0,0,80,28,0.34999999999999998,-196.11227556277277,-2.1316282072803006e-14,true,false,80,28,0.34999999999999998,3.6917909994502489,14.415115657595649,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50045,250,251,22,0.087649402390438252,true,1,93,0.22226168123380807,0,0.0041116410760471201,0.072872682371740355,0.020640438201756543,250,77,0.308,-382.29971936188502,-2.8421709430404007e-14,true,false,250,77,0.308,4.8887304968761809,27.61371382779398,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50046,250,251,0,0,false,0,-1,0,0,0,0,0,250,18,0.071999999999999995,-385.51478127604429,-1.4210854715202004e-14,true,false,250,18,0.071999999999999995,1.5293333441967647,29.290591689124504,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50047,250,251,0,0,false,0,-1,0,0,0,0,0,250,13,0.051999999999999998,-16.179276886143469,0,true,false,250,13,0.051999999999999998,0.10404725534611733,3.0505555296597535,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50048,68,69,0,0,false,0,-1,0,0,0,0,0,68,25,0.36764705882352944,-149.66972012216326,-2.8421709430404007e-14,true,false,68,25,0.36764705882352944,2.2853576669757083,10.848482203571825,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50049,70,71,0,0,false,0,-1,0,0,0,0,0,70,25,0.35714285714285715,-384.07717302030494,-2.1316282072803006e-14,true,false,70,25,0.35714285714285715,6.9793582776263605,27.427701766816384,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50050,89,90,0,0,false,0,-1,0,0,0,0,0,89,62,0.6966292134831461,-358.48103102558957,-4.2632564145606011e-14,true,false,89,62,0.6966292134831461,4.1554291221410864,25.607267871468846,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50051,250,251,0,0,false,0,-1,0,0,0,0,0,250,249,0.996,-336.71643019878695,-2.8421709430404007e-14,true,false,250,249,0.996,7.3335597709773364,23.884155874878548,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50052,250,251,0,0,false,0,-1,0,0,0,0,0,250,250,1,-389.0816148985603,-2.8421709430404007e-14,true,false,250,250,1,6.7955938288148019,27.949764500311094,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50053,57,58,0,0,false,0,-1,0,0,0,0,0,57,23,0.40350877192982454,-262.04150229832237,-2.1316282072803006e-14,true,false,57,23,0.40350877192982454,5.304271517487261,20.026195039810439,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50054,84,85,0,0,false,0,-1,0,0,0,0,0,84,62,0.73809523809523814,-324.19050453795262,-2.8421709430404007e-14,true,false,84,62,0.73809523809523814,3.6002701234110184,22.792792969125028,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50055,250,251,0,0,false,0,-1,0,0,0,0,0,250,37,0.14799999999999999,-324.0440651940209,-2.1316282072803006e-14,true,false,250,37,0.14799999999999999,2.8575626892327954,28.352972688824117,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50056,45,46,0,0,false,0,-1,0,0,0,0,0,45,3,0.066666666666666666,-39.276720072820993,0,true,false,45,3,0.066666666666666666,0.15161844306023473,2.9601677595527232,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50057,250,251,0,0,false,0,-1,0,0,0,0,0,250,25,0.10000000000000001,-169.23135031046158,-2.8421709430404007e-14,true,false,250,25,0.10000000000000001,0.70426152768912675,12.200581509503191,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50058,86,87,0,0,false,0,-1,0,0,0,0,0,86,30,0.34883720930232559,-363.57313174076955,-1.7763568394002505e-14,true,false,86,30,0.34883720930232559,7.9367592434148291,31.259636838311422,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50059,250,251,0,0,false,0,-1,0,0,0,0,0,250,227,0.90800000000000003,-80.135436062437492,-1.4210854715202004e-14,true,false,250,227,0.90800000000000003,1.8564858269610383,7.2134139683198022,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50060,69,70,0,0,false,0,-1,0,0,0,0,0,69,28,0.40579710144927539,-370.54798177009781,-2.1316282072803006e-14,true,false,69,28,0.40579710144927539,8.1723606359595493,27.450805081901979,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50061,250,251,0,0,false,0,-1,0,0,0,0,0,250,9,0.035999999999999997,-35.577910396854577,-1.0658141036401503e-14,true,false,250,9,0.035999999999999997,0.041379981829577139,2.4774760759745398,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50062,71,72,0,0,false,0,-1,0,0,0,0,0,71,40,0.56338028169014087,-358.25797559145383,-1.4210854715202004e-14,true,false,71,40,0.56338028169014087,4.3792643375577898,25.887953257921083,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50063,250,251,0,0,false,0,-1,0,0,0,0,0,250,9,0.035999999999999997,-67.946892079209448,-1.4210854715202004e-14,true,false,250,9,0.035999999999999997,0.074732915554496016,4.7289972277285406,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50064,250,251,0,0,false,0,-1,0,0,0,0,0,250,13,0.051999999999999998,-120.75544864110839,-2.1316282072803006e-14,true,false,250,13,0.051999999999999998,0.35114283575178484,9.9271504055354463,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50065,43,44,0,0,false,0,-1,0,0,0,0,0,43,23,0.53488372093023251,-86.748894912150831,-2.8421709430404007e-14,true,false,43,23,0.53488372093023251,1.7368824717555398,6.497120409454153,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50066,250,251,0,0,false,0,-1,0,0,0,0,0,250,40,0.16,-397.66076041752342,-2.8421709430404007e-14,true,false,250,40,0.16,3.6298863827668502,28.955853536428126,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50067,250,251,0,0,false,0,-1,0,0,0,0,0,250,21,0.084000000000000005,-92.816898415628515,-7.1054273576010019e-15,true,false,250,21,0.084000000000000005,0.27467647088502006,6.8831314136523991,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50068,39,40,0,0,false,0,-1,0,0,0,0,0,39,18,0.46153846153846156,-106.82310591550501,-3.5527136788005009e-14,true,false,39,18,0.46153846153846156,1.8651636640016749,7.5099669083482175,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50069,60,61,0,0,false,0,-1,0,0,0,0,0,60,17,0.28333333333333333,-323.55543208573476,-2.1316282072803006e-14,true,false,60,17,0.28333333333333333,4.6908988626325403,23.19672220640301,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50070,250,251,0,0,false,0,-1,0,0,0,0,0,250,10,0.040000000000000001,-38.394756981795254,-2.1316282072803006e-14,true,false,250,10,0.040000000000000001,0.059076347883696485,2.7148330636829083,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50071,45,46,0,0,false,0,-1,0,0,0,0,0,45,9,0.20000000000000001,-140.25174244404579,-2.1316282072803006e-14,true,false,45,9,0.20000000000000001,1.1444046231050951,10.812460894947654,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50072,250,251,0,0,false,0,-1,0,0,0,0,0,250,246,0.98399999999999999,-287.13530238831993,-1.4210854715202004e-14,true,false,250,246,0.98399999999999999,5.8774479210919743,22.911966877161571,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50073,250,251,0,0,false,0,-1,0,0,0,0,0,250,79,0.316,-346.43021970664449,-2.8421709430404007e-14,true,false,250,79,0.316,1.7315201656502714,24.53089962526828,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50074,59,60,0,0,false,0,-1,0,0,0,0,0,59,27,0.4576271186440678,-106.01475849990177,-2.4868995751603507e-14,true,false,59,27,0.4576271186440678,1.6500633504655846,7.557732844935436,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50075,250,251,0,0,false,0,-1,0,0,0,0,0,250,45,0.17999999999999999,-76.644666343384955,-2.1316282072803006e-14,true,false,250,45,0.17999999999999999,0.8202245326088009,6.597017070665367,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50076,250,251,4,0.015936254980079681,true,1,36,0,1.4569845581135965,0.0021718624932764207,0.20814065115908531,0.010902749716247632,250,236,0.94399999999999995,-386.6346942893515,-2.1316282072803006e-14,true,false,250,236,0.94399999999999995,7.4148612841119057,31.319476196719854,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50077,250,251,3,0.011952191235059761,true,1,12,0,2.3333386297521823,0.0026662275118159635,0.33333408996459757,0.013384462109316137,250,19,0.075999999999999998,-97.192020383337578,-4.2632564145606011e-14,true,false,250,19,0.075999999999999998,0.26062751724410288,7.3058265233533497,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50078,250,251,0,0,false,0,-1,0,0,0,0,0,250,25,0.10000000000000001,-63.068012784729873,-2.8421709430404007e-14,true,false,250,25,0.10000000000000001,0.2819120032813564,4.7429707193049158,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50079,250,251,19,0.075697211155378488,true,1,85,0.11740487725076454,0,0.0018686366230863016,0.038493402377299854,0.0093805558478932335,250,71,0.28399999999999997,-380.86619224001902,-1.4210854715202004e-14,true,false,250,71,0.28399999999999997,4.5890051998266728,29.318948684287882,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50080,250,251,0,0,false,0,-1,0,0,0,0,0,250,50,0.20000000000000001,-335.08019254165765,-2.8421709430404007e-14,true,false,250,50,0.20000000000000001,1.6593568434053474,23.881659550109024,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50081,48,49,0,0,false,0,-1,0,0,0,0,0,48,14,0.29166666666666669,-248.50538000149032,-4.2632564145606011e-14,true,false,48,14,0.29166666666666669,1.3499513245078869,17.80368721687892,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50082,49,50,0,0,false,0,-1,0,0,0,0,0,49,16,0.32653061224489793,-126.194564256322,-2.8421709430404007e-14,true,false,49,16,0.32653061224489793,1.5491444427353656,10.880126428913648,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50083,250,251,153,0.60956175298804782,true,1,98,0.018393306951858701,0,0.0032167027344992419,0.006030592443232361,0.016147847727186197,250,64,0.25600000000000001,-306.49553475080552,-1.4210854715202004e-14,true,false,250,64,0.25600000000000001,1.3913892696624888,24.54918393304764,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50084,42,43,0,0,false,0,-1,0,0,0,0,0,42,12,0.2857142857142857,-233.85146662707155,-4.2632564145606011e-14,true,false,42,12,0.2857142857142857,2.3315964009072081,17.403903514984147,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50085,250,251,0,0,false,0,-1,0,0,0,0,0,250,249,0.996,-297.06465239259501,-1.4210854715202004e-14,true,false,250,249,0.996,4.3337006927003072,22.590523043545488,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50086,60,61,0,0,false,0,-1,0,0,0,0,0,60,17,0.28333333333333333,-362.34165159671983,-1.4210854715202004e-14,true,false,60,17,0.28333333333333333,6.5500394000960975,29.927493082306871,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50087,48,49,0,0,false,0,-1,0,0,0,0,0,48,28,0.58333333333333337,-84.89302359613211,-2.8421709430404007e-14,true,false,48,28,0.58333333333333337,2.0285192008693649,5.9756652391945808,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50088,250,251,0,0,false,0,-1,0,0,0,0,0,250,243,0.97199999999999998,-322.82709872980962,-2.8421709430404007e-14,true,false,250,243,0.97199999999999998,8.8948036177871224,22.778687375244044,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50089,74,75,0,0,false,0,-1,0,0,0,0,0,74,47,0.63513513513513509,-245.92520696055138,-2.8421709430404007e-14,true,false,74,47,0.63513513513513509,2.6930071147870973,17.921117106572922,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50090,250,251,12,0.047808764940239043,true,1,68,0.018472026523990159,0,0.00019162890025838935,0.0060564021390131671,0.00096197707929711459,250,37,0.14799999999999999,-411.35351792672105,-2.1316282072803006e-14,true,false,250,37,0.14799999999999999,3.1065937527006922,32.443365233583457,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50091,250,251,0,0,false,0,-1,0,0,0,0,0,250,249,0.996,-312.4476846529351,-1.4210854715202004e-14,true,false,250,249,0.996,7.925966809313552,23.42629488074693,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50092,250,251,0,0,false,0,-1,0,0,0,0,0,250,71,0.28399999999999997,-37.725335133683245,-4.2632564145606011e-14,true,false,250,71,0.28399999999999997,1.0917700106614376,7.5172965668225542,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50093,250,251,4,0.015936254980079681,true,1,35,0,2.0946035022050875,0.0029050269557751411,0.29922907174358393,0.014583235317991208,250,246,0.98399999999999999,-377.93864889572973,-1.4210854715202004e-14,true,false,250,246,0.98399999999999999,8.6732318345093944,30.491285605453164,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50094,53,54,0,0,false,0,-1,0,0,0,0,0,53,17,0.32075471698113206,-50.002002147286873,-2.1316282072803006e-14,true,false,53,17,0.32075471698113206,0.77538621232083982,3.5434890004719137,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50095,50,51,0,0,false,0,-1,0,0,0,0,0,50,27,0.54000000000000004,-63.94928208985619,-1.4210854715202004e-14,true,false,50,27,0.54000000000000004,1.6625591342838026,4.5488237241583782,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50096,250,251,0,0,false,0,-1,0,0,0,0,0,250,37,0.14799999999999999,-354.67234714057082,-1.4210854715202004e-14,true,false,250,37,0.14799999999999999,2.2812633118582455,25.917763150786172,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50097,250,251,0,0,false,0,-1,0,0,0,0,0,250,71,0.28399999999999997,-148.29367429937986,-4.2632564145606011e-14,true,false,250,71,0.28399999999999997,0.96674195371525329,11.151346396781475,false,false
safety,A6c,2,id_reference,A6c_train_seed_2,50098,69,70,0,0,false,0,-1,0,0,0,0,0,69,27,0.39130434782608697,-355.78560736074786,-2.1316282072803006e-14,true,false,69,27,0.39130434782608697,8.5152697384191285,30.995547739950879,false,true
safety,A6c,2,id_reference,A6c_train_seed_2,50099,250,251,0,0,false,0,-1,0,0,0,0,0,250,231,0.92400000000000004,-269.9811311937853,-4.2632564145606011e-14,true,false,250,231,0.92400000000000004,2.0493816999087429,19.689009582157674,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50000,51,52,0,0,false,0,-1,0,0,0,0,0,51,22,0.43137254901960786,-103.6058903379022,-2.1316282072803006e-14,true,false,51,22,0.43137254901960786,1.0930719731203125,7.2109196759122343,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50001,250,251,0,0,false,0,-1,0,0,0,0,0,250,59,0.23599999999999999,-350.93332815186716,-2.8421709430404007e-14,true,false,250,59,0.23599999999999999,2.7159385370763238,26.656299309756264,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50002,61,62,0,0,false,0,-1,0,0,0,0,0,61,46,0.75409836065573765,-125.75989125590584,-2.1316282072803006e-14,true,false,61,46,0.75409836065573765,5.0566868503630582,11.960911056285155,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50003,250,251,0,0,false,0,-1,0,0,0,0,0,250,42,0.16800000000000001,-455.23414762685002,-2.8421709430404007e-14,true,false,250,42,0.16800000000000001,2.5208827303620152,31.863164986299505,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50004,73,74,0,0,false,0,-1,0,0,0,0,0,73,40,0.54794520547945202,-268.0634645677352,-3.5527136788005009e-14,true,false,73,40,0.54794520547945202,6.8728066650447994,23.655613281329043,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50005,250,251,0,0,false,0,-1,0,0,0,0,0,250,53,0.21199999999999999,-430.63908453296528,-8.5265128291212022e-14,true,false,250,53,0.21199999999999999,1.5891034614056012,30.014885045030638,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50006,53,54,0,0,false,0,-1,0,0,0,0,0,53,29,0.54716981132075471,-105.96860677263987,-2.1316282072803006e-14,true,false,53,29,0.54716981132075471,4.6152160113504941,10.736780254146323,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50007,76,77,0,0,false,0,-1,0,0,0,0,0,76,34,0.44736842105263158,-436.03086012985199,-1.4210854715202004e-14,true,false,76,34,0.44736842105263158,8.8971521345963787,32.248608081043656,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50008,96,97,0,0,false,0,-1,0,0,0,0,0,96,94,0.97916666666666663,-366.58599015468729,-2.8421709430404007e-14,true,false,96,94,0.97916666666666663,6.6319538716779922,27.627129272298362,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50009,120,121,0,0,false,0,-1,0,0,0,0,0,120,52,0.43333333333333335,-438.02727538134815,-1.4210854715202004e-14,true,false,120,52,0.43333333333333335,8.762952477494574,33.117084758998743,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50010,250,251,0,0,false,0,-1,0,0,0,0,0,250,20,0.080000000000000002,-415.96719499567229,-7.1054273576010019e-15,true,false,250,20,0.080000000000000002,1.7472946009104173,30.99085823913083,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50011,250,251,0,0,false,0,-1,0,0,0,0,0,250,12,0.048000000000000001,-30.454264256872392,-1.7763568394002505e-14,true,false,250,12,0.048000000000000001,0.056461764333619248,2.209800668442218,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50012,45,46,0,0,false,0,-1,0,0,0,0,0,45,24,0.53333333333333333,-331.58601260737134,-2.8421709430404007e-14,true,false,45,24,0.53333333333333333,6.4853855105465907,23.182712595623997,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50013,146,147,0,0,false,0,-1,0,0,0,0,0,146,54,0.36986301369863012,-430.26006895178745,-1.1368683772161603e-13,true,false,146,54,0.36986301369863012,5.433029012306049,30.133158605256227,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50014,250,251,0,0,false,0,-1,0,0,0,0,0,250,240,0.95999999999999996,-378.81803180328524,-2.8421709430404007e-14,true,false,250,240,0.95999999999999996,3.9984683109652694,28.64718593661599,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50015,85,86,0,0,false,0,-1,0,0,0,0,0,85,36,0.42352941176470588,-242.60435814103872,-2.1316282072803006e-14,true,false,85,36,0.42352941176470588,5.6615847611274184,22.59831402757553,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50016,90,91,0,0,false,0,-1,0,0,0,0,0,90,44,0.48888888888888887,-342.64456963781629,-1.4210854715202004e-14,true,false,90,44,0.48888888888888887,9.3227300190875457,27.802672531768636,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50017,250,251,0,0,false,0,-1,0,0,0,0,0,250,64,0.25600000000000001,-373.16752339230231,-2.8421709430404007e-14,true,false,250,64,0.25600000000000001,1.8223791702604997,26.508355851260518,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50018,48,49,0,0,false,0,-1,0,0,0,0,0,49,49,1,-428.24415380154352,-1.4210854715202004e-14,true,true,48,48,0.97959183673469385,27.132024612791792,32.984721700404286,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50019,133,134,0,0,false,0,-1,0,0,0,0,0,133,63,0.47368421052631576,-404.3473841639497,-1.4210854715202004e-14,true,false,133,63,0.47368421052631576,10.150477489644153,31.722910132450515,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50020,250,251,0,0,false,0,-1,0,0,0,0,0,250,42,0.16800000000000001,-135.31239599879416,-4.2632564145606011e-14,true,false,250,42,0.16800000000000001,0.9465338749994483,10.09516914899439,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50021,45,46,0,0,false,0,-1,0,0,0,0,0,45,24,0.53333333333333333,-112.43299304587816,-3.5527136788005009e-14,true,false,45,24,0.53333333333333333,2.8020497032915932,8.3800886255648841,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50022,64,65,0,0,false,0,-1,0,0,0,0,0,64,29,0.453125,-312.81605338757402,-2.1316282072803006e-14,true,false,64,29,0.453125,7.0639039387127252,24.99038572385258,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50023,69,70,0,0,false,0,-1,0,0,0,0,0,69,35,0.50724637681159424,-304.69207946130496,-2.1316282072803006e-14,true,false,69,35,0.50724637681159424,5.5090615380884618,26.115523898815681,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50024,250,251,0,0,false,0,-1,0,0,0,0,0,250,13,0.051999999999999998,-64.421392548767685,-2.4868995751603507e-14,true,false,250,13,0.051999999999999998,0.13591155942185792,4.5804479659385295,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50025,116,117,0,0,false,0,-1,0,0,0,0,0,116,40,0.34482758620689657,-273.70904533611122,-3.5527136788005009e-14,true,false,116,40,0.34482758620689657,3.9842659864144085,19.707530186247297,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50026,250,251,0,0,false,0,-1,0,0,0,0,0,250,249,0.996,-134.39488619920894,-2.8421709430404007e-14,true,false,250,249,0.996,6.1621413983404318,10.111397301663043,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50027,250,251,0,0,false,0,-1,0,0,0,0,0,250,21,0.084000000000000005,-85.791540781661965,-1.4210854715202004e-14,true,false,250,21,0.084000000000000005,0.38797628604021145,7.1768823179625887,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50028,63,64,0,0,false,0,-1,0,0,0,0,0,63,25,0.3968253968253968,-240.73688882312356,-2.1316282072803006e-14,true,false,63,25,0.3968253968253968,4.8713190694938531,19.638261357516047,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50029,250,251,0,0,false,0,-1,0,0,0,0,0,250,45,0.17999999999999999,-423.27793325262599,-1.4210854715202004e-14,true,false,250,45,0.17999999999999999,3.72698149624599,34.250957460805644,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50030,88,89,0,0,false,0,-1,0,0,0,0,0,88,57,0.64772727272727271,-317.63449352324596,-2.8421709430404007e-14,true,false,88,57,0.64772727272727271,5.2404349188823627,23.749340647520803,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50031,250,251,0,0,false,0,-1,0,0,0,0,0,250,28,0.112,-361.85877897666217,-2.8421709430404007e-14,true,false,250,28,0.112,1.3962172708278204,29.722422375170634,false,false
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50032,57,58,0,0,false,0,-1,0,0,0,0,0,57,28,0.49122807017543857,-304.60581765983432,-2.1316282072803006e-14,true,false,57,28,0.49122807017543857,9.2851750451196562,28.223969946218553,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50033,31,32,0,0,false,0,-1,0,0,0,0,0,31,12,0.38709677419354838,-105.64063045173091,-3.5527136788005009e-14,true,false,31,12,0.38709677419354838,1.8090937758856662,7.8748247606521522,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50034,54,55,0,0,false,0,-1,0,0,0,0,0,54,38,0.70370370370370372,-128.4624307916219,-4.6185277824406512e-14,true,false,54,38,0.70370370370370372,4.1104628185849093,9.9866585983835883,false,true
safety,A6c_gate_off_control,2,id_reference,A6c_gate_off_control_train_seed_2,50035,93,94,0,0,false,0,-1,0,0,0,0,0,93,86,0.92473118279569888,-130.71533878012198,-1.0658141036401503e-14,true,false,93,86,0.92473118279569888,4.0900999472706525,10.245035509877539,false,true
