population,condition,training_seed,scenario,controller,seed,reward,steps,success,final_distance,max_speed,max_command_torque,fault_seen
safety,A4c,1,ood_compound,A4c_train_seed_1,50030,-189.95632313089857,250,false,0.34096633666668391,10.889242661569387,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50031,-187.45356818491527,250,false,0.15326324777594913,14.828775722373436,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50032,-271.8157937656203,250,false,0.73111015995796247,9.1433233570760652,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50033,-358.52679066594402,250,false,0.91701749930133591,2.7473968175404866,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50034,-378.2433564781573,250,false,1.1358889478588261,6.0624146189766437,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50035,-357.71576403450877,250,false,1.0793194642463637,5.2609381874759205,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50036,-476.212257253568,250,false,1.3917198580773591,3.8934943946544478,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50037,-318.2483796570379,250,false,1.1326030379275103,9.1526706646949432,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50038,-279.93885777232242,250,false,0.5403906204449449,17.295623190763902,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50039,-367.9795678049905,250,false,1.2390604295905823,2.9796266930227198,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50040,-233.17176926695714,250,false,0.60756759876071742,9.3179458654852461,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50041,-236.09076882242556,250,false,0.61290983054496417,9.2617746235730642,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50042,-259.52608993302914,250,false,0.70578551283861879,5.5248021383300507,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50043,-311.55317922837332,250,false,0.90057539148696641,0.31863164300310565,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50044,-376.90087628282362,250,false,1.318418908539664,10.323840723259643,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50045,-270.35812862319079,250,false,0.57344413136267458,8.5944171446578093,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50046,-223.8848755282429,250,false,0.49953750560298865,9.415369348397439,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50047,-475.71401589347164,250,false,1.5987433073934094,5.7806340958199911,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50048,-176.76272587396934,250,false,0.27343752258680704,12.024862660562809,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50049,-296.69851741332661,250,false,0.57672118189117882,10.305506533356732,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50050,-271.08228373763774,250,false,0.43378628166219091,20.656418030390846,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50051,-185.45442004291368,250,false,0.19276337150857603,15.265460485183642,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50052,-422.0135087348321,250,false,0.61517641059301853,18.714081804124511,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50053,-278.13356331317868,250,false,1.1518779933388357,7.6399487909037784,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50054,-217.99774605067716,250,false,0.32973671926434772,16.404976214676459,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50055,-290.69960344727713,250,false,0.78948727414767816,8.6072594615605826,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50056,-142.50547409566511,250,false,0.37469613871248147,3.33875624421596,36.692535400390625,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50057,-452.41561323040605,250,false,1.7630196145740709,7.0837442754095603,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50058,-258.22203132465552,250,false,0.31911028089399224,11.633518798832093,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50059,-276.73512866432213,250,false,0.77547067776211032,4.545874138930774,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50060,-309.23709230992949,250,false,0.56594414453984498,9.7213433915251066,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50061,-327.9894501945887,250,false,0.80320378425264605,4.8689134575018915,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50062,-221.61247257414144,250,false,0.29114705363098231,17.995543624712873,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50063,-430.16870870421087,250,false,1.1142979955730412,3.6662636791293677,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50064,-257.80920040217495,250,false,0.32148785548434194,5.4779506700261731,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50065,-179.01972575111023,250,false,0.5108818637383441,5.9191304267347462,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50066,-260.94692657116576,250,false,0.49315149636258943,6.9990735837946954,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50067,-338.01489474850865,250,false,0.90169448178794098,5.3899401856379354,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50068,-157.05826597851774,250,false,0.43067895460296779,4.952209422045776,36.491592407226562,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50069,-238.47244164488922,250,false,0.33891662557534952,12.521685047024116,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50070,-324.46273065464959,250,false,1.0166981461195497,5.456467876595406,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50071,-261.14752036034116,250,false,1.3378654397154413,5.398799194623491,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50072,-189.40064140144656,250,false,0.21906146352710873,15.095120974001897,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50073,-272.56959909863929,250,false,0.48486188810605646,15.912847883189478,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50074,-336.80838998667383,250,false,1.0073102501192472,4.9405578800043441,38.94775390625,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50075,-383.41663035243863,250,false,1.1445302329797347,5.130405459875381,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50076,-260.71253221933722,250,false,0.3460848772418485,10.002144921375528,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50077,-192.76335602921881,250,false,0.41767718517255054,8.7302166750658667,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50078,-490.57209959977331,250,false,1.1996170516362141,3.2131518188903891,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50079,-355.82183354841766,250,false,1.05761289652116,11.412929467333269,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50080,-224.41130529374337,250,false,0.26311887231135445,18.374850595586924,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50081,-189.31562809960468,250,false,0.39989224089071662,9.5772943080623936,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50082,-252.44356828181944,250,false,0.86275756037190843,7.7815478732834231,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50083,-174.66005161092221,250,false,0.10603926230556404,16.395215336114557,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50084,-129.44458841049155,250,false,0.1961127198495751,4.962859778949138,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50085,-242.38008498857943,250,false,0.28425281694254817,19.002246949750781,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50086,-141.0816233493571,250,false,0.19312971581747371,10.719256131803665,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50087,-175.0353430713003,250,false,0.48110227408194184,4.1504494820711431,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50088,-296.38543013522059,250,false,0.43255014529871827,14.869415565799688,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50089,-190.33778007913259,250,false,0.46378631409092125,11.533169080444448,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50090,-276.85746002323862,250,false,0.47462555882284402,9.7084002503496993,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50091,-243.02958933751293,250,false,0.20224918978134812,12.864501379419773,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50092,-328.91331355709116,250,false,1.0165555048237356,4.7790245094659021,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50093,-391.42891589719125,250,false,1.2481319210589379,10.178468268411155,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50094,-247.32516316235885,250,false,0.68144224604560522,5.3743511418137517,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50095,-95.177992976453012,250,false,0.12843028465038417,5.3832551616494113,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50096,-319.8823888322658,250,false,0.84530378793781791,9.988379999159859,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50097,-320.43016074604543,250,false,1.0430400502632171,6.8546107795751148,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50098,-164.46639439273272,250,false,0.19485079386635556,9.2484645238638787,40,false
safety,A4c,1,ood_compound,A4c_train_seed_1,50099,-350.30574548890502,250,false,1.1478590901874064,7.3693314388158049,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50000,-241.7681958569591,250,false,0.69761684298986659,5.0583080056549861,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50001,-180.17027827168252,250,false,0.19894557531781334,12.46960172204928,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50002,-105.60016676934573,151,true,0.049529247968572658,9.1989525396539857,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50003,-817.85094726924979,250,false,1.1261095308845126,32.399854476821417,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50004,-302.85986160886205,250,false,0.94168634637580029,6.2088430621303878,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50005,-222.48059878254531,250,false,0.27230697053231662,12.834537321371142,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50006,-125.77604639892949,250,false,0.19515615072151779,6.6062679323582847,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50007,-257.01350440075618,250,false,0.53644746483707151,8.8684421939793072,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50008,-303.44888752448145,250,false,0.52466874378803319,13.466536652981336,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50009,-121.36904964942191,250,false,0.19133427527784133,7.5353728516382716,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50010,-156.10042438749184,250,false,0.27382445727991916,7.6102398718439082,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50011,-241.1880740794154,250,false,0.64080089075253222,6.6296220103092676,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50012,-69.190865962994039,102,true,0.047448806660179962,10.424311744362713,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50013,-309.9948379698107,250,false,0.77856053323714269,7.0678278406472721,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50014,-300.72227452909664,250,false,0.56025223826106696,16.248846193228502,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50015,-186.77328653016556,250,false,0.19115132656550765,10.26676957163413,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50016,-214.5232220228788,250,false,0.63333555323280444,7.908998301142609,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50017,-229.01486390571034,250,false,0.55641571762360309,6.7277757917850609,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50018,-173.74695940239559,161,true,0.049742323742246644,8.0257959390045386,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50019,-220.2044229577333,250,false,0.43682444406962506,8.806428273573637,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50020,-127.56642868664663,250,false,0.17699226598532042,5.2724414679964742,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50021,-273.13301317254366,250,false,0.73135909899231821,3.1960514001360605,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50022,-212.11932780792606,250,false,0.40026359698810654,9.5678343044433216,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50023,-174.9550859630358,250,false,0.1560060070074801,12.4260542912748,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50024,-271.2360533734373,250,false,0.71224986719647065,4.7837143618636251,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50025,-192.38164287581728,250,false,0.21536767309649291,18.048572919553823,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50026,-305.35832217751488,250,false,0.99979078075456085,7.0994034828047141,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50027,-169.7490980895422,250,false,0.21098687773312794,7.4932473651527687,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50028,-171.22345526648627,250,false,0.16300676792452565,12.101476290122985,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50029,-203.15552135743724,250,false,0.2333238428626124,9.7618531429971132,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50030,-163.84212703563762,250,false,0.19314825066468561,10.234254369574137,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50031,-189.06402884035009,250,false,0.13074295998689894,12.362593941020261,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50032,-195.47095013670187,250,false,0.46935893982193511,9.3515131322318563,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50033,-276.68728102902992,250,false,0.75486304999124965,3.1525338552639273,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50034,-143.92922003717837,250,false,0.083507061225880072,7.5254654869258459,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50035,-281.56778249844285,250,false,0.80515948299315288,5.9986423677287277,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50036,-347.90315600241757,250,false,0.96990350643350332,5.2455023002473533,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50037,-125.51653616081074,250,false,0.20763601268313045,9.7427024444038235,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50038,-232.27518373637767,250,false,0.30407435673474359,14.630819260003589,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50039,-89.589150138584515,250,false,0.092763173014566797,4.5563330600683996,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50040,-201.93085474543798,250,false,0.41690958920270221,10.790761243593849,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50041,-147.30799602499982,250,false,0.13566942509796717,8.5615814078578758,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50042,-203.74518479545847,250,false,0.55295968267276052,6.2173192807877351,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50043,-97.52235422444997,250,false,0.15145112387872339,4.3563827942500373,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50044,-124.10369350944144,250,false,0.086198828236171393,8.7921537903525344,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50045,-215.25874585218389,250,false,0.4450064839089245,9.2117203557616758,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50046,-158.19352953829664,250,false,0.27817274913828316,8.7027219640410411,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50047,-455.54432496527187,250,false,1.4446364095440605,5.6048852119210686,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50048,-152.46646949996673,250,false,0.20651576641168057,11.391076433320563,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50049,-227.18746738152316,250,false,0.29296980325369931,9.9743872213985085,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50050,-237.96417417751113,250,false,0.29535703642279704,20.166799360240365,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50051,-126.89070151823218,135,true,0.048395379863385053,10.821677576345403,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50052,-399.64675428644557,250,false,0.67719709525377869,16.219372712617577,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50053,-109.94110219538031,250,false,0.079685020517840877,8.4366003928370663,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50054,-193.89712883047551,250,false,0.22613134396075335,16.616510541050392,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50055,-204.49946906270904,250,false,0.48739604458035396,9.2740256275267985,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50056,-78.990997718782864,250,false,0.13300967531198019,3.5526073941305873,37.254020690917969,false
safety,A3,1,ood_compound,A3_train_seed_1,50057,-334.19846082947578,250,false,0.48026357153275057,8.3653634963257346,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50058,-207.24319114954517,250,false,0.17033973895519186,10.448415183669923,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50059,-212.83685854457605,250,false,0.61015658462690414,5.6029306177722678,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50060,-330.48776624509316,250,false,0.42320476823886544,8.5529434001101095,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50061,-286.31742928435602,250,false,0.69212905255561308,4.5033509436544055,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50062,-191.08613704388202,250,false,0.14740392766037466,20.555550416571705,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50063,-344.5445513264475,250,false,1.2711007146070059,2.7076253477223582,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50064,-215.26946233408566,250,false,0.18946631788914323,5.9986645927831903,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50065,-103.26125284638648,250,false,0.11743623969357044,8.8765643489803807,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50066,-215.83384475522044,250,false,0.38348734899402681,7.6066128243827293,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50067,-174.44928560868965,250,false,0.13237380955739506,6.6274271022079123,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50068,-26.780022041013851,53,true,0.046512061761300134,5.5497376110693502,38.825637817382812,false
safety,A3,1,ood_compound,A3_train_seed_1,50069,-153.89649756034925,250,false,0.075838642045951171,10.935350485953062,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50070,-278.73943102269288,250,false,0.83446915307177938,5.5929505601733078,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50071,-118.04544140641751,250,false,0.12706158512128701,5.945685653199603,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50072,-177.24139956924358,250,false,0.20618646879079977,12.573135515376968,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50073,-234.55990669500605,250,false,0.27499024002109984,14.953995643099418,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50074,-190.25882631892253,250,false,0.55222235010513443,5.8459184124481904,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50075,-329.52782539511742,250,false,0.85659907022638593,6.2401543820932837,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50076,-216.25274942454888,250,false,0.30730046653011778,10.573055636964504,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50077,-155.44028359337062,250,false,0.28040583047805845,7.6560469614910991,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50078,-265.72768194826205,250,false,0.18461570299121063,4.2774380236304674,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50079,-259.06254688153609,250,false,0.26112659011898182,11.572604002325663,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50080,-175.88889335943918,250,false,0.077429571367680097,15.504922229017348,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50081,-161.66578952353834,250,false,0.27682476983812149,10.722430618849755,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50082,-66.047212188865188,96,true,0.04795993200551784,8.6861550844819337,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50083,-168.69303690100318,250,false,0.12184914671732867,14.040721985982927,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50084,-101.06762423632431,250,false,0.099758889020074487,6.025493992610496,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50085,-202.60504733904594,250,false,0.14320563870411429,18.83062169101721,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50086,-129.72266171559977,250,false,0.20604135510285743,9.641809119396191,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50087,-94.718397421426076,250,false,0.099522328665015272,6.4837613340786415,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50088,-282.42231803113862,250,false,0.36967654801084388,16.773209036416336,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50089,-164.56713648329921,250,false,0.32107221961147597,13.251108577367862,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50090,-235.92142252439979,250,false,0.30265918710326722,9.7089027948503954,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50091,-214.89934888452987,250,false,0.16917125611752526,9.5962263631875704,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50092,-282.77575957386091,250,false,0.82141380486170079,5.5184331102177921,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50093,-269.82098071284355,250,false,0.32305650074816533,9.5493282012238261,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50094,-123.10395440123156,250,false,0.21598625834375335,6.0380109843238809,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50095,-98.124486833853837,250,false,0.13925743917555092,6.0483830968527936,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50096,-294.75340348938306,250,false,0.75748574775141819,9.0122124323457804,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50097,-266.73455914351274,250,false,0.85186407511773077,8.0889176025971974,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50098,-149.57894803465243,250,false,0.081157402833931011,9.2778715807626284,40,false
safety,A3,1,ood_compound,A3_train_seed_1,50099,-291.7888438969901,250,false,0.8467191160794183,7.5305638640412838,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50000,-365.83323869559308,250,false,1.1663027987414147,4.7837451410001099,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50001,-232.25200656378078,250,false,0.34445277925491097,5.236420704113443,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50002,-453.22005719644119,250,false,1.5656453147067784,6.6743639590727408,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50003,-206.41890778988687,59,false,3.1579723234131203,10.705377710328232,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50004,-510.06005340637807,250,false,0.95924555401067779,5.0976209447226841,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50005,-242.9095376660438,250,false,0.47769260718082207,4.4648204603048134,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50006,-264.07549529253271,250,false,0.27457617240473542,2.6801519356102941,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50007,-180.26963682980818,61,false,2.9655311415505521,12.151944814505454,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50008,-324.89912891938502,250,false,0.96465020180779615,8.1502878212647882,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50009,-424.20565124665006,250,false,0.3215091886044546,2.7358956342523797,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50010,-310.28969846715739,250,false,0.56137859170259663,3.2290811108210691,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50011,-261.45697458379539,250,false,0.74624097474361328,6.0733724213166607,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50012,-193.50821926581111,207,true,0.049329635686329629,2.2962053686204293,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50013,-962.17344823869314,250,false,3.3846326051794886,2.337328496348984,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50014,-318.85685828037344,250,false,0.99920755756681712,5.3517694697682314,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50015,-421.27521812720181,250,false,1.037673820417204,3.553394937403537,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50016,-515.0729175243456,250,false,0.99537487475243203,1.6546488176367395,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50017,-319.6667919906219,250,false,1.0284385407861067,7.4840224200779,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50018,-533.5264786376639,250,false,0.86741094136943542,5.6078358256725034,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50019,-798.00283160893844,250,false,2.8003289035994881,0.97388799335648724,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50020,-396.45087085771212,250,false,1.1247924045980948,1.9582705095528321,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50021,-424.36343173738726,250,false,1.3170268019370694,1.8001460316666049,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50022,-371.63342309666365,250,false,0.76804894864545825,3.3077073736121174,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50023,-218.39666549726616,250,false,0.30407699734578514,7.0242641133462502,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50024,-312.09896211577603,250,false,0.83224826772219418,3.6489612295022775,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50025,-203.32808760386425,250,false,0.31879191579925775,9.9690708444536682,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50026,-402.80725852203761,250,false,1.4817868204928493,7.7444849857533047,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50027,-220.33749416535025,250,false,0.43770248206070272,5.8854633932152023,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50028,-390.81809422232925,250,false,0.73733145020988133,5.8110367938522858,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50029,-718.6022893694502,250,false,1.8160805243809739,2.6713072500415236,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50030,-198.00205097062772,250,false,0.35924131856632052,6.4887813139940267,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50031,-221.71212692759653,250,false,0.16771111088484017,6.3308860941608112,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50032,-351.98914962985839,250,false,0.77471313432461908,2.677127216658258,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50033,-407.51520267257484,250,false,1.4319830882462066,2.2631169305497116,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50034,-482.88024471857102,250,false,1.6163897014365076,4.583192813345998,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50035,-425.17409631919531,250,false,1.424053175978709,5.4019517626820432,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50036,-586.83689809699877,250,false,2.2927944099603645,1.4514255240919893,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50037,-609.49991703972432,250,false,2.2683327048743487,0.99632922436223315,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50038,-286.18364338157664,250,false,0.57685821720334274,6.9274564055018004,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50039,-504.6209771229353,250,false,1.8875295175343985,1.8157216295981995,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50040,-237.52852289001007,250,false,0.69499015133055131,6.5408722749843022,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50041,-352.86730615136099,250,false,0.64897488385901325,2.9860210610134024,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50042,-329.5996401290729,250,false,1.0443191472573006,4.129315163177588,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50043,-326.40249036338491,250,false,0.96297516934638983,0.56234704366052224,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50044,-678.12345027710739,250,false,2.3422383102063788,0.82823470822848944,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50045,-330.18732012304918,250,false,0.80017150790592229,3.1723731712950753,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50046,-290.41612621251727,250,false,0.50809191204412885,3.1023120209202224,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50047,-494.66721513169881,250,false,1.8197491519631013,4.2438459780408406,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50048,-172.50748545493531,250,false,0.28787119343400452,7.4697670541461436,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50049,-650.62386999265743,250,false,0.73553613771523019,4.6930999272568563,40,false
safety,A6c,1,ood_compound,A6c_train_seed_1,50050,-279.6730629054365,250,false,0.48622767665556393,5.4046753151269638,40,false
