arm,scenario,seed,origin,plant,outcome,steps,final_distance,reward,max_speed,max_command_torque,fault_seen,success,unsafe_episode,normalized_violation_max,safety_infeasible,safety_intervention_fraction,true_delay,selected_lag,converged_at_step,model_fallbacks,prediction_fallbacks,model_fallback_steps,control_steps,selected_time_constant,true_time_constant,true_armature,residual_rms,obstacle_present,obstacle_violation_max_m,obstacle_contact,obstacle_contact_steps,obstacle_contact_geoms,joint_position_violation_max_rad,joint_velocity_violation_max_rad_s,first_unsafe_step,prediction_error_rms_joint1,prediction_error_rms_joint2
fixed_hocbf_adaptivemodel,id_reference,56084,official,mujoco,timeout,250,0.25080723228555085,-150.0989860811692,5.383719218747226,40.0,False,False,False,0.0,False,0.096,0,0,30,0,0,0,250,0.03,0.022922400457594312,0.022914590446493258,,False,0.0,False,0,(),0.0,0.0,-1,1.2756969757429983,1.5481033145884713
adaptive_hocbf_fixedmodel,id_reference,56084,official,mujoco,success,74,0.04226774562252772,-103.02082428387713,5.1627335020044285,40.0,False,True,False,0.0,False,0.4594594594594595,0,0,21,0,0,0,74,0.03,0.022922400457594312,0.022914590446493258,,False,0.0,False,0,(),0.0,0.0,-1,1.0461389020940604,0.2990067784319806
adaptive_hocbf,id_reference,56084,official,mujoco,success,69,0.04086283955208559,-88.84818089521487,5.38552982094194,40.0,False,True,False,0.0,False,0.37681159420289856,0,0,26,0,0,0,69,0.03,0.022922400457594312,0.022914590446493258,,False,0.0,False,0,(),0.0,0.0,-1,1.070923801376224,0.08725683566497033
fixed_hocbf,id_reference,56085,official,mujoco,timeout,250,1.0668496580730966,-309.6033958430634,4.094765239403383,40.0,False,False,False,0.0,False,0.132,1,,,0,0,0,0,,0.04666947710101194,0.03709074529875091,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56085,official,mujoco,timeout,250,1.0648800120620294,-294.22955877855975,4.094765239403383,40.0,False,False,False,0.0,False,0.0,1,1,5,0,0,0,250,0.06,0.04666947710101194,0.03709074529875091,,False,0.0,False,0,(),0.0,0.0,-1,4.777597030473894,0.5346142389736733
adaptive_hocbf_fixedmodel,id_reference,56085,official,mujoco,success,101,0.04741840849362444,-82.11932257842486,4.203510425058329,40.0,False,True,False,0.0,False,0.7029702970297029,1,1,5,0,0,0,101,0.06,0.04666947710101194,0.03709074529875091,,False,0.0,False,0,(),0.0,0.0,-1,7.175485157474752,0.9568623504741907
adaptive_hocbf,id_reference,56085,official,mujoco,success,72,0.04817647246167604,-42.35180761694173,4.223268835996896,40.0,False,True,False,0.0,False,0.2222222222222222,1,1,5,0,0,0,72,0.06,0.04666947710101194,0.03709074529875091,,False,0.0,False,0,(),0.0,0.0,-1,3.8414342437264257,7.3712812109808254
fixed_hocbf,id_reference,56086,official,mujoco,timeout,250,0.5102101972269868,-220.3430422287524,2.929010214202745,40.0,False,False,True,0.03353259498658374,False,0.152,1,,,0,0,0,0,,0.03953804053840481,0.05218777042984746,,False,0.0,False,0,(),0.10227441470908039,0.0,80,,
fixed_hocbf_adaptivemodel,id_reference,56086,official,mujoco,timeout,250,0.5118042510025455,-192.740033535959,5.246941036802142,40.0,False,False,False,0.0,False,0.156,1,1,22,0,0,0,250,0.06,0.03953804053840481,0.05218777042984746,,False,0.0,False,0,(),0.0,0.0,-1,13.120818410519307,0.6231746276386655
adaptive_hocbf_fixedmodel,id_reference,56086,official,mujoco,success,77,0.048651485297833016,-111.24046631028413,2.785198101921919,40.0,False,True,False,0.0,False,0.5844155844155844,1,1,16,0,0,0,77,0.03,0.03953804053840481,0.05218777042984746,,False,0.0,False,0,(),0.0,0.0,-1,6.86931794456774,2.5322846891427857
adaptive_hocbf,id_reference,56086,official,mujoco,success,62,0.04899671583326774,-75.1169266094443,5.294130165622998,40.0,False,True,False,0.0,False,0.3870967741935484,1,1,22,0,0,0,62,0.06,0.03953804053840481,0.05218777042984746,,False,0.0,False,0,(),0.0,0.0,-1,5.165752876218598,2.298965104129037
fixed_hocbf,id_reference,56087,official,mujoco,timeout,250,0.6446468592238481,-247.5845010946851,1.8802733660389628,40.0,False,False,False,0.0,False,0.144,0,,,0,0,0,0,,0.0476581916730105,0.028278087543205245,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56087,official,mujoco,timeout,250,0.6483650885748465,-228.90130445996817,3.934931164926828,40.0,False,False,False,0.0,False,0.0,0,0,6,0,0,0,250,0.06,0.0476581916730105,0.028278087543205245,,False,0.0,False,0,(),0.0,0.0,-1,11.131452489888407,3.1983086659309294
adaptive_hocbf_fixedmodel,id_reference,56087,official,mujoco,success,88,0.04990108881309136,-82.43482669672655,1.9123580187885083,40.0,False,True,False,0.0,False,0.6363636363636364,0,0,6,0,0,0,88,0.06,0.0476581916730105,0.028278087543205245,,False,0.0,False,0,(),0.0,0.0,-1,8.158947414760984,2.136942170793165
adaptive_hocbf,id_reference,56087,official,mujoco,success,58,0.04882217606952737,-41.17269308146334,5.339120480175931,40.0,False,True,False,0.0,False,0.29310344827586204,0,0,6,0,0,0,58,0.06,0.0476581916730105,0.028278087543205245,,False,0.0,False,0,(),0.0,0.0,-1,0.6642938466361145,4.729970564026214
fixed_hocbf,id_reference,56088,official,mujoco,timeout,250,0.2645448084952843,-133.52857669284325,3.6753930160101467,40.0,False,False,False,0.0,False,0.096,0,,,0,0,0,0,,0.02181407715110313,0.0663906446844616,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56088,official,mujoco,timeout,250,0.264629500426191,-117.74109241459728,5.921932347574997,40.0,False,False,False,0.0,False,0.1,0,0,26,0,0,0,250,0.03,0.02181407715110313,0.0663906446844616,,False,0.0,False,0,(),0.0,0.0,-1,12.54941475273112,1.2285283541699534
adaptive_hocbf_fixedmodel,id_reference,56088,official,mujoco,success,66,0.048495981778735146,-68.96888774355568,3.7378110446093507,40.0,False,True,False,0.0,False,0.4090909090909091,0,0,12,0,0,0,66,0.03,0.02181407715110313,0.0663906446844616,,False,0.0,False,0,(),0.0,0.0,-1,9.483849026591617,0.36996297693264
adaptive_hocbf,id_reference,56088,official,mujoco,success,53,0.049284260928951475,-48.941673155925336,5.921932347574997,40.0,False,True,False,0.0,False,0.3018867924528302,0,0,31,0,0,0,53,0.03,0.02181407715110313,0.0663906446844616,,False,0.0,False,0,(),0.0,0.0,-1,7.276475342801211,1.2285792941653326
fixed_hocbf,id_reference,56089,official,mujoco,timeout,250,0.5568086612267062,-194.76338038767045,3.041394097688623,40.0,False,False,False,0.0,False,0.104,2,,,0,0,0,0,,0.014490559598261017,0.07132187250334518,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56089,official,mujoco,timeout,250,0.5578847718640425,-191.08603765373758,2.417164762862434,40.0,False,False,False,0.0,False,0.024,2,2,22,1,0,1,250,0.01,0.014490559598261017,0.07132187250334518,,False,0.0,False,0,(),0.0,0.0,-1,3.099792654715862,0.9874579924505893
adaptive_hocbf_fixedmodel,id_reference,56089,official,mujoco,success,101,0.047127488473236515,-97.08388063961506,2.0168758715126582,40.0,False,True,False,0.0,False,0.6138613861386139,2,2,27,2,0,2,101,0.01,0.014490559598261017,0.07132187250334518,,False,0.0,False,0,(),0.0,0.0,-1,5.563661936006463,0.8738677505789458
adaptive_hocbf,id_reference,56089,official,mujoco,success,52,0.04743465164930018,-39.536372983535855,5.2788207938113,40.0,False,True,False,0.0,False,0.34615384615384615,2,2,44,2,0,2,52,0.01,0.014490559598261017,0.07132187250334518,,False,0.0,False,0,(),0.0,0.0,-1,1.1456456835342348,1.0041925667510632
fixed_hocbf,id_reference,56090,official,mujoco,timeout,250,0.3081002604132012,-183.5546871905174,4.947538049140469,40.0,False,False,False,0.0,False,0.28,0,,,0,0,0,0,,0.014783700175457817,0.04673838680292743,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56090,official,mujoco,timeout,250,0.30810924511085247,-171.84658705972882,5.76963751145233,40.0,False,False,False,0.0,False,0.064,0,0,49,0,0,0,250,0.03,0.014783700175457817,0.04673838680292743,,False,0.0,False,0,(),0.0,0.0,-1,10.838757228780885,0.8803625762804356
adaptive_hocbf_fixedmodel,id_reference,56090,official,mujoco,success,101,0.04728445657279597,-117.06610192237027,4.574757746849325,40.0,False,True,False,0.0,False,0.801980198019802,0,0,56,0,0,0,101,0.01,0.014783700175457817,0.04673838680292743,,False,0.0,False,0,(),0.0,0.0,-1,18.587733426306713,0.348079456422179
adaptive_hocbf,id_reference,56090,official,mujoco,success,76,0.04736529213935809,-86.77544362447456,5.870009812589933,40.0,False,True,False,0.0,False,0.5526315789473685,0,0,51,0,0,0,76,0.03,0.014783700175457817,0.04673838680292743,,False,0.0,False,0,(),0.0,0.0,-1,18.95068446063202,0.3840302842451465
fixed_hocbf,id_reference,56091,official,mujoco,timeout,250,0.2642857681163172,-227.67553613036,6.928442013940606,40.0,False,False,False,0.0,False,0.812,2,,,0,0,0,0,,0.04575737587964139,0.06424593695062612,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56091,official,mujoco,timeout,250,0.23795895005101347,-231.34297030822287,8.133689199397002,40.0,False,False,True,0.16195559991385755,False,0.2,2,2,5,0,0,0,250,0.06,0.04575737587964139,0.06424593695062612,,False,0.0,False,0,(),0.0,1.1336891993970024,107,16.389433755816544,1.6467556172142468
adaptive_hocbf_fixedmodel,id_reference,56091,official,mujoco,timeout,250,0.5015459876083014,-211.0573879807211,6.0487995259639,40.0,False,False,False,0.0,False,0.984,2,2,38,0,0,0,250,0.06,0.04575737587964139,0.06424593695062612,,False,0.0,False,0,(),0.0,0.0,-1,14.557745241151284,2.6855322030204754
adaptive_hocbf,id_reference,56091,official,mujoco,success,91,0.0479960392323716,-108.31405983813698,5.3003574454223985,40.0,False,True,False,0.0,False,0.5604395604395604,2,2,5,0,0,0,91,0.06,0.04575737587964139,0.06424593695062612,,False,0.0,False,0,(),0.0,0.0,-1,12.481444968941371,2.418660146860251
fixed_hocbf,id_reference,56092,official,mujoco,timeout,250,0.6166690948908575,-290.69524236288555,3.5173233161534756,40.0,False,False,False,0.0,False,0.208,2,,,0,0,0,0,,0.03185208029700986,0.04712908491327422,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56092,official,mujoco,timeout,250,0.6177030390144956,-241.45810634474643,6.662435821908275,40.0,False,False,False,0.0,False,0.096,2,2,5,0,0,0,250,0.03,0.03185208029700986,0.04712908491327422,,False,0.0,False,0,(),0.0,0.0,-1,7.061585342624109,1.2857904001713076
adaptive_hocbf_fixedmodel,id_reference,56092,official,mujoco,success,96,0.047962721153526525,-171.2202661438112,2.910391422752547,40.0,False,True,False,0.0,False,0.5625,2,2,33,0,0,0,96,0.03,0.03185208029700986,0.04712908491327422,,False,0.0,False,0,(),0.0,0.0,-1,1.0255518029680843,2.1445901917166807
adaptive_hocbf,id_reference,56092,official,mujoco,success,71,0.04926454314791199,-102.62796332889367,6.247379961946302,40.0,False,True,False,0.0,False,0.323943661971831,2,2,5,0,0,0,71,0.03,0.03185208029700986,0.04712908491327422,,False,0.0,False,0,(),0.0,0.0,-1,2.019513466609687,0.46021736346872505
fixed_hocbf,id_reference,56093,official,mujoco,timeout,250,0.1967381448109228,-84.66436925588643,1.8627909097139628,29.267419815063477,False,False,False,0.0,False,0.0,1,,,0,0,0,0,,0.011987743170040895,0.05650453692474365,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56093,official,mujoco,timeout,250,0.1967279676690216,-84.80377960574981,1.8384547805915457,29.281435012817383,False,False,False,0.0,False,0.004,1,1,5,0,0,0,250,0.01,0.011987743170040895,0.05650453692474365,,False,0.0,False,0,(),0.0,0.0,-1,2.906259696992083,0.5714565667160993
adaptive_hocbf_fixedmodel,id_reference,56093,official,mujoco,success,47,0.041418802246363476,-9.771696845544799,2.447998820052507,33.289817810058594,False,True,False,0.0,False,0.23404255319148937,1,1,5,0,0,0,47,0.01,0.011987743170040895,0.05650453692474365,,False,0.0,False,0,(),0.0,0.0,-1,1.2220323522901801,1.5841879443188012
adaptive_hocbf,id_reference,56093,official,mujoco,success,41,0.04163744843826642,-6.9988591840413665,3.547716232961943,33.21704864501953,False,True,False,0.0,False,0.0,1,1,5,0,0,0,41,0.01,0.011987743170040895,0.05650453692474365,,False,0.0,False,0,(),0.0,0.0,-1,0.9675208602399531,1.5358932013162103
fixed_hocbf,id_reference,56094,official,mujoco,timeout,250,0.8219552585408816,-250.15213788734772,3.3427465678852277,37.3022346496582,False,False,False,0.0,False,0.0,0,,,0,0,0,0,,0.025695756720426066,0.07685958599233006,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56094,official,mujoco,timeout,250,0.8219552585408816,-250.15213788734772,3.3427465678852277,37.3022346496582,False,False,False,0.0,False,0.0,0,0,5,0,0,0,250,0.03,0.025695756720426066,0.07685958599233006,,False,0.0,False,0,(),0.0,0.0,-1,10.325716955264062,2.775328312653389
adaptive_hocbf_fixedmodel,id_reference,56094,official,mujoco,timeout,250,0.503122294866889,-179.73406519816953,2.60438990621638,40.0,False,False,False,0.0,False,0.968,0,0,24,0,0,0,250,0.03,0.025695756720426066,0.07685958599233006,,False,0.0,False,0,(),0.0,0.0,-1,5.753239763412843,0.8827658803134023
adaptive_hocbf,id_reference,56094,official,mujoco,success,44,0.03126801549810167,-15.883699883864907,3.49899484727187,40.0,False,True,False,0.0,False,0.0,0,0,25,0,0,0,44,0.03,0.025695756720426066,0.07685958599233006,,False,0.0,False,0,(),0.0,0.0,-1,2.43136030153893,1.537600229684604
fixed_hocbf,id_reference,56095,official,mujoco,timeout,250,0.17748689575278007,-152.49691643793858,1.7554589055861924,40.0,False,False,False,0.0,False,0.136,0,,,0,0,0,0,,0.037049862840500866,0.065855568556975,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56095,official,mujoco,timeout,250,0.17965944542075352,-120.74232425338747,6.377284204397127,40.0,False,False,False,0.0,False,0.048,0,0,38,0,0,0,250,0.06,0.037049862840500866,0.065855568556975,,False,0.0,False,0,(),0.0,0.0,-1,9.744057637210833,5.126856717373129
adaptive_hocbf_fixedmodel,id_reference,56095,official,mujoco,success,76,0.04916110571535957,-94.47546080512817,1.6900889883224508,40.0,False,True,False,0.0,False,0.5657894736842105,0,0,18,0,0,0,76,0.03,0.037049862840500866,0.065855568556975,,False,0.0,False,0,(),0.0,0.0,-1,2.7600645120990293,1.1622375873775328
adaptive_hocbf,id_reference,56095,official,mujoco,success,60,0.04908011688892827,-59.84735300475681,6.109886061039736,40.0,False,True,False,0.0,False,0.26666666666666666,0,0,45,0,0,0,60,0.03,0.037049862840500866,0.065855568556975,,False,0.0,False,0,(),0.0,0.0,-1,4.012336243471194,1.2528512841812591
fixed_hocbf,id_reference,56096,official,mujoco,timeout,250,0.20974315666497623,-91.3112257774212,4.355668758151969,40.0,False,False,False,0.0,False,0.04,0,,,0,0,0,0,,0.04545209496541912,0.03361146180044956,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56096,official,mujoco,timeout,250,0.20975439497388176,-89.19248206042874,4.347241157145352,40.0,False,False,False,0.0,False,0.012,0,0,5,0,0,0,250,0.03,0.04545209496541912,0.03361146180044956,,False,0.0,False,0,(),0.0,0.0,-1,1.5058859742980948,1.7247310682598829
adaptive_hocbf_fixedmodel,id_reference,56096,official,mujoco,success,55,0.04906149153261478,-33.339814390020535,4.2449979439374514,40.0,False,True,False,0.0,False,0.34545454545454546,0,0,5,0,0,0,55,0.06,0.04545209496541912,0.03361146180044956,,False,0.0,False,0,(),0.0,0.0,-1,1.6897193633889218,0.6162805483285377
adaptive_hocbf,id_reference,56096,official,mujoco,success,47,0.03546332615527654,-29.174396609274027,4.71417970401666,40.0,False,True,False,0.0,False,0.23404255319148937,0,0,5,0,0,0,47,0.06,0.04545209496541912,0.03361146180044956,,False,0.0,False,0,(),0.0,0.0,-1,1.7930959986162631,0.3652217713022599
fixed_hocbf,id_reference,56097,official,mujoco,timeout,250,0.2245681073475427,-162.46053528713685,6.253774821431521,40.0,False,False,False,0.0,False,0.156,1,,,0,0,0,0,,0.046185966131150585,0.06885897051093913,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56097,official,mujoco,timeout,250,0.22458523316430615,-163.03956058385924,6.335595065098762,40.0,False,False,False,0.0,False,0.144,1,1,5,0,0,0,250,0.06,0.046185966131150585,0.06885897051093913,,False,0.0,False,0,(),0.0,0.0,-1,7.628570335036094,0.9542096968560421
adaptive_hocbf_fixedmodel,id_reference,56097,official,mujoco,success,88,0.048149115981768006,-92.23117844180628,5.573975498179199,40.0,False,True,False,0.0,False,0.5227272727272727,1,1,5,0,0,0,88,0.06,0.046185966131150585,0.06885897051093913,,False,0.0,False,0,(),0.0,0.0,-1,18.491737523549286,0.2129657571761476
adaptive_hocbf,id_reference,56097,official,mujoco,success,80,0.048745198226540186,-87.9886495066101,5.755812164540218,40.0,False,True,False,0.0,False,0.4375,1,1,5,0,0,0,80,0.06,0.046185966131150585,0.06885897051093913,,False,0.0,False,0,(),0.0,0.0,-1,8.585057742509573,1.0894149202490477
fixed_hocbf,id_reference,56098,official,mujoco,timeout,250,0.4344196653149974,-258.611609322723,5.5776007597575195,40.0,False,False,False,0.0,False,0.34,1,,,0,0,0,0,,0.048375777709722,0.04784157055117739,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56098,official,mujoco,abort,43,1.4993785040258583,-110.68695275457311,9.147626809036035,40.0,False,False,True,0.3068038298622908,True,0.8409090909090909,1,1,,0,0,0,44,0.06,0.048375777709722,0.04784157055117739,,False,0.0,False,0,(),0.0,2.1476268090360353,18,2.9084436342142763,0.2548924287754852
adaptive_hocbf_fixedmodel,id_reference,56098,official,mujoco,timeout,250,0.2441472750926578,-236.5851553935983,4.35019089270964,40.0,False,False,False,0.0,False,0.956,1,1,5,0,0,0,250,0.06,0.048375777709722,0.04784157055117739,,False,0.0,False,0,(),0.0,0.0,-1,24.271840687069822,1.857302675219159
adaptive_hocbf,id_reference,56098,official,mujoco,abort,42,1.4399556281964385,-106.81356036119242,7.83128339711604,40.0,False,False,True,0.11875477101657705,True,0.8837209302325582,1,1,,0,0,0,43,0.06,0.048375777709722,0.04784157055117739,,False,0.0,False,0,(),0.0,0.8312833971160396,18,7.872213225493927,0.6289816376532419
fixed_hocbf,id_reference,56099,official,mujoco,abort,89,1.1688974474912153,-265.34545719982543,5.836779970053403,40.0,False,False,False,0.0,True,0.8444444444444444,1,,,0,0,0,0,,0.04068905428503913,0.05012053975984526,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,id_reference,56099,official,mujoco,timeout,250,0.9089657470467188,-370.15055356634394,6.389507091080958,40.0,False,False,True,0.0004945416287203713,False,0.904,1,1,76,0,0,0,250,0.03,0.04068905428503913,0.05012053975984526,,False,0.0,False,0,(),0.0015083519675971324,0.0,138,10.919427489119784,1.9040280577928046
adaptive_hocbf_fixedmodel,id_reference,56099,official,mujoco,abort,87,1.165462182922439,-261.0151190928437,5.681545162558717,40.0,False,False,False,0.0,True,0.9886363636363636,1,1,17,0,0,0,88,0.03,0.04068905428503913,0.05012053975984526,,False,0.0,False,0,(),0.0,0.0,-1,10.674924368786014,2.226149667201422
adaptive_hocbf,id_reference,56099,official,mujoco,timeout,250,0.961269157116262,-356.4420292515022,5.165358766618162,40.0,False,False,True,0.007674182910836815,False,0.924,1,1,80,0,0,0,250,0.03,0.04068905428503913,0.05012053975984526,,False,0.0,False,0,(),0.023406257878052283,0.0,71,10.899496163268278,1.2652757361799323
fixed_hocbf,ood_compound,54200,official,mujoco,timeout,250,3.3099141114006914,-853.7612166773853,0.9504131499399646,40.0,False,False,False,0.0,False,1.0,3,,,0,0,0,0,,0.038782165408910024,0.05127310818819625,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,ood_compound,54200,official,mujoco,timeout,250,1.2178670121799464,-418.1995515939719,5.46498687610769,40.0,False,False,False,0.0,False,0.188,3,3,33,0,0,0,250,0.06,0.038782165408910024,0.05127310818819625,,False,0.0,False,0,(),0.0,0.0,-1,2.4120873431202385,1.4422676740441007
adaptive_hocbf_fixedmodel,ood_compound,54200,official,mujoco,timeout,250,3.3107112339906855,-853.8515699522853,0.9504131499399646,40.0,False,False,False,0.0,False,1.0,3,3,36,0,0,0,250,0.06,0.038782165408910024,0.05127310818819625,,False,0.0,False,0,(),0.0,0.0,-1,18.510658176943473,8.169711516608658
adaptive_hocbf,ood_compound,54200,official,mujoco,success,114,0.04703572611000806,-221.04970237386567,4.901175065082265,40.0,False,True,False,0.0,False,0.2894736842105263,3,3,33,0,0,0,114,0.03,0.038782165408910024,0.05127310818819625,,False,0.0,False,0,(),0.0,0.0,-1,17.259703347216732,3.407257085283407
adaptive_hocbf_nocompensation,ood_compound,54200,official,mujoco,timeout,250,0.08828681726113988,-303.7663766236673,6.084557636676026,40.0,False,False,False,0.0,False,0.152,3,3,33,0,0,0,250,0.03,0.038782165408910024,0.05127310818819625,,False,0.0,False,0,(),0.0,0.0,-1,41.06788933725041,2.536027525095926
fixed_hocbf,ood_compound,54201,official,mujoco,timeout,250,0.8323055088856429,-317.4840864279798,2.77810916865624,40.0,False,False,True,0.12728391264191305,False,0.228,2,,,0,0,0,0,,0.03912082296585789,0.07512673978505104,,False,0.0,False,0,(),0.3882159335578348,0.0,123,,
fixed_hocbf_adaptivemodel,ood_compound,54201,official,mujoco,timeout,250,0.7701391938070535,-256.21690279893005,5.898682434852413,40.0,False,False,True,5.1449470825915e-05,False,0.844,2,2,29,1,0,1,250,0.06,0.03912082296585789,0.07512673978505104,,False,0.0,False,0,(),0.00015692088601904075,0.0,203,2.0863997978011875,1.1509449035898907
adaptive_hocbf_fixedmodel,ood_compound,54201,official,mujoco,success,136,0.048900944091019145,-178.0023935516344,3.044739737946021,40.0,False,True,False,0.0,False,0.6102941176470589,2,2,30,1,0,1,136,0.03,0.03912082296585789,0.07512673978505104,,False,0.0,False,0,(),0.0,0.0,-1,13.623193502749881,2.6851265637591992
adaptive_hocbf,ood_compound,54201,official,mujoco,success,86,0.036813567857735915,-102.87027253227244,4.879548850933227,40.0,False,True,False,0.0,False,0.3488372093023256,2,2,28,1,0,1,86,0.06,0.03912082296585789,0.07512673978505104,,False,0.0,False,0,(),0.0,0.0,-1,13.32460695178944,5.7720925349669105
adaptive_hocbf_nocompensation,ood_compound,54201,official,mujoco,success,89,0.01727782044421993,-108.33828760195797,4.9535968674990105,40.0,False,True,False,0.0,False,0.3595505617977528,2,2,29,1,0,1,89,0.03,0.03912082296585789,0.07512673978505104,,False,0.0,False,0,(),0.0,0.0,-1,1.9228532130607652,1.4415625189280215
fixed_hocbf,ood_compound,54202,official,mujoco,timeout,250,1.9598107640520679,-715.3762622281117,2.709997792551636,40.0,False,False,False,0.0,False,0.888,3,,,0,0,0,0,,0.022382157270609757,0.06251373221394604,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,ood_compound,54202,official,mujoco,timeout,250,1.1023575771082168,-428.1738444065266,6.178749904367045,40.0,False,False,False,0.0,False,0.224,3,3,43,0,0,0,250,0.03,0.022382157270609757,0.06251373221394604,,False,0.0,False,0,(),0.0,0.0,-1,3.7608436133931096,1.1587203280227238
adaptive_hocbf_fixedmodel,ood_compound,54202,official,mujoco,timeout,250,2.092618015221415,-723.2230049795828,2.7960886766943682,40.0,False,False,False,0.0,False,1.0,3,3,35,0,0,0,250,0.06,0.022382157270609757,0.06251373221394604,,False,0.0,False,0,(),0.0,0.0,-1,14.534574748489305,3.341228398830458
adaptive_hocbf,ood_compound,54202,official,mujoco,success,137,0.04872916403257814,-277.1810468025098,4.598899631952325,40.0,False,True,False,0.0,False,0.24817518248175183,3,3,70,0,0,0,137,0.03,0.022382157270609757,0.06251373221394604,,False,0.0,False,0,(),0.0,0.0,-1,29.152501736480026,1.3639407216666901
adaptive_hocbf_nocompensation,ood_compound,54202,official,mujoco,success,139,0.04857938527357229,-272.7822906923375,4.410588155573871,40.0,False,True,False,0.0,False,0.2733812949640288,3,3,35,0,0,0,139,0.03,0.022382157270609757,0.06251373221394604,,False,0.0,False,0,(),0.0,0.0,-1,1.772558082761296,6.973093022636507
fixed_hocbf,ood_compound,54203,official,mujoco,timeout,250,0.673010761646376,-366.6124839421429,3.7414470007092584,40.0,False,False,False,0.0,False,0.236,1,,,0,0,0,0,,0.03981760250338533,0.03506870007814056,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,ood_compound,54203,official,mujoco,timeout,250,0.7240416144710033,-343.37044920560027,4.551023544276778,40.0,False,False,False,0.0,False,0.088,1,1,32,0,0,0,250,0.06,0.03981760250338533,0.03506870007814056,,False,0.0,False,0,(),0.0,0.0,-1,21.661113043244832,3.661310271438706
adaptive_hocbf_fixedmodel,ood_compound,54203,official,mujoco,success,136,0.049793952116368376,-220.40890016678074,3.742936555424174,40.0,False,True,False,0.0,False,0.6691176470588235,1,1,29,0,0,0,136,0.06,0.03981760250338533,0.03506870007814056,,False,0.0,False,0,(),0.0,0.0,-1,13.251531527125074,0.8293406643369331
adaptive_hocbf,ood_compound,54203,official,mujoco,success,117,0.04670535835531387,-178.2777907252412,4.624043623453303,40.0,False,True,False,0.0,False,0.2222222222222222,1,1,35,0,0,0,117,0.06,0.03981760250338533,0.03506870007814056,,False,0.0,False,0,(),0.0,0.0,-1,5.332189608268291,4.712887806146546
adaptive_hocbf_nocompensation,ood_compound,54203,official,mujoco,success,119,0.04647261805064569,-198.79351838570767,4.551023544276778,40.0,False,True,False,0.0,False,0.24369747899159663,1,1,38,0,0,0,119,0.03,0.03981760250338533,0.03506870007814056,,False,0.0,False,0,(),0.0,0.0,-1,2.6495320198953745,2.427998714141406
fixed_hocbf,ood_compound,54204,official,mujoco,timeout,250,1.738218062622253,-443.1731286969307,3.203580276178933,40.0,False,False,False,0.0,False,0.648,0,,,0,0,0,0,,0.02398610276558358,0.0751443921520396,,False,0.0,False,0,(),0.0,0.0,-1,,
fixed_hocbf_adaptivemodel,ood_compound,54204,official,mujoco,timeout,250,1.1621977456212316,-402.54180302999146,7.234360744653011,40.0,False,False,True,0.03348010637900156,False,0.052,0,0,5,0,0,0,250,0.03,0.02398610276558358,0.0751443921520396,,False,0.0,False,0,(),0.0,0.23436074465301093,89,3.7105225088566662,2.1022834917787576
adaptive_hocbf_fixedmodel,ood_compound,54204,official,mujoco,timeout,250,1.1162974288306473,-375.3170058981174,2.5376474147592902,40.0,False,False,False,0.0,False,0.992,0,0,5,0,0,0,250,0.03,0.02398610276558358,0.0751443921520396,,False,0.0,False,0,(),0.0,0.0,-1,17.23989373339389,2.026600706055696
adaptive_hocbf,ood_compound,54204,official,mujoco,success,83,0.04809288206517418,-54.46011614397761,4.991745521515691,40.0,False,True,False,0.0,False,0.14457831325301204,0,0,5,0,0,0,83,0.03,0.02398610276558358,0.0751443921520396,,False,0.0,False,0,(),0.0,0.0,-1,1.141853854043205,2.9920597162028533
adaptive_hocbf_nocompensation,ood_compound,54204,official,mujoco,success,83,0.04809288206517418,-54.46011614397761,4.991745521515691,40.0,False,True,False,0.0,False,0.14457831325301204,0,0,5,0,0,0,83,0.03,0.02398610276558358,0.0751443921520396,,False,0.0,False,0,(),0.0,0.0,-1,1.141853854043205,2.9920597162028533
