scenario,controller,seed,steps,command_attempts,safety_infeasible,safety_certified_steps,safety_intervention_steps,unsafe_state_steps,safety_correction_mean,safety_correction_max,safety_correction_sum,safety_constraint_margin_min,uncertainty_scale_mean,uncertainty_scale_min,uncertainty_norm_mean,uncertainty_norm_max,raw_residual_norm_mean,gated_residual_norm_mean,context_latent_norm_mean,context_latent_norm_max
id_randomized_heldout,A5_train_seed_1,40018,110,110,False,110,25,0,3.263796255668385,19.856274897037547,359.01758812352233,-1.4210854715202004e-14,1.0,1.0,0.0,0.0,4.850790561066619,4.850790561066619,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40019,36,36,False,36,19,0,2.3817525278156175,6.0494977348061285,85.74309100136223,-1.7763568394002505e-14,1.0,1.0,0.0,0.0,6.039996011382805,6.039996011382805,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40020,61,61,False,61,41,0,2.8013561896037764,11.377975021680511,170.88272756583035,-2.842170943040401e-14,1.0,1.0,0.0,0.0,7.9661545418131325,7.9661545418131325,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40021,250,250,False,250,9,0,0.071421355425479,2.8297511815971967,17.85533885636975,-7.105427357601002e-15,1.0,1.0,0.0,0.0,7.48746830337516,7.48746830337516,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40022,250,250,False,250,100,25,4.374342650845603,20.669814300200393,1093.5856627114006,-4.973799150320701e-14,1.0,1.0,0.0,0.0,7.2825365763392425,7.2825365763392425,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40023,250,250,False,250,45,0,1.9951590960740924,19.099450777564837,498.7897740185231,-2.842170943040401e-14,1.0,1.0,0.0,0.0,5.713793130171803,5.713793130171803,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40024,62,62,False,62,17,0,0.9931102115751872,5.239193828802938,61.57283311766161,-2.842170943040401e-14,1.0,1.0,0.0,0.0,7.842517733996122,7.842517733996122,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40025,97,97,False,97,71,0,6.040262554490771,27.478082031062545,585.9054677856047,-9.947598300641403e-14,1.0,1.0,0.0,0.0,8.403425454319041,8.403425454319041,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40026,61,61,False,61,22,0,4.165590880664466,17.372481902835258,254.1010437205324,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,6.476235934172652,6.476235934172652,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40027,76,76,False,76,28,0,10.632431444944304,33.3789173571136,808.0647898157671,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,6.629819937817767,6.629819937817767,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40028,43,43,False,43,26,0,1.8472149064038281,5.752366271890587,79.43024097536461,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,6.916798054145294,6.916798054145294,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40029,52,53,True,52,50,0,12.756167930824674,17.953314850863663,676.0769003337077,-25.87842338127478,1.0,1.0,0.0,0.0,10.77589248565231,10.77589248565231,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40030,250,250,False,250,76,0,2.678312874533137,28.27031961919052,669.5782186332842,-1.4210854715202004e-14,1.0,1.0,0.0,0.0,3.990089941028862,3.990089941028862,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40031,73,73,False,73,43,0,3.760101565877,15.36423956249931,274.487414309021,-2.842170943040401e-14,1.0,1.0,0.0,0.0,5.871121508281091,5.871121508281091,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40032,250,250,False,250,5,0,0.048320229645069476,2.894277229934197,12.080057411267369,-1.0658141036401503e-14,1.0,1.0,0.0,0.0,6.786206270591061,6.786206270591061,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40033,88,88,False,88,28,0,3.4441191066121206,18.45954889841536,303.0824813818666,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,6.260868040204232,6.260868040204232,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40034,57,57,False,57,30,0,3.154426234160614,8.110539721545543,179.802295347155,-2.842170943040401e-14,1.0,1.0,0.0,0.0,4.566892156924892,4.566892156924892,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40035,54,54,False,54,23,0,1.902373232068283,7.48806164451455,102.72815453168728,-2.4868995751603507e-14,1.0,1.0,0.0,0.0,8.882445065360555,8.882445065360555,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40036,250,250,False,250,66,0,3.7224384105900836,17.663394839974252,930.6096026475209,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,7.5068051960386555,7.5068051960386555,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40037,250,250,False,250,249,3,13.064288034394353,25.886143976675996,3266.0720085985886,-1.0658141036401503e-13,1.0,1.0,0.0,0.0,6.544479953751502,6.544479953751502,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40038,250,250,False,250,30,0,0.6495683310341474,7.92416524887085,162.39208275853684,-7.105427357601002e-15,1.0,1.0,0.0,0.0,7.684708806927649,7.684708806927649,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40039,250,250,False,250,53,0,0.8763703743655464,6.586035063675722,219.09259359138662,-4.263256414560601e-14,1.0,1.0,0.0,0.0,8.186976991098803,8.186976991098803,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40040,33,33,False,33,15,0,3.0387144804863397,14.663884004709312,100.2775778560492,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,5.508880655437034,5.508880655437034,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40041,250,250,False,250,250,0,31.004710164056732,31.753606805308497,7751.177541014183,-2.842170943040401e-14,1.0,1.0,0.0,0.0,9.186901603129858,9.186901603129858,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40042,250,250,False,250,31,0,1.32878945997694,15.308351927868571,332.19736499423504,-4.973799150320701e-14,1.0,1.0,0.0,0.0,3.9517560851341984,3.9517560851341984,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40043,85,85,False,85,50,0,4.175824148341498,28.009253161588454,354.9450526090273,-4.263256414560601e-14,1.0,1.0,0.0,0.0,7.544311942598909,7.544311942598909,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40044,250,250,False,250,55,0,1.1991810970711276,28.344140802675888,299.7952742677819,-5.684341886080802e-14,1.0,1.0,0.0,0.0,6.922439609828672,6.922439609828672,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40045,80,80,False,80,52,0,3.766127696535078,13.787350215163285,301.29021572280624,-2.842170943040401e-14,1.0,1.0,0.0,0.0,7.437167176673751,7.437167176673751,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40046,250,250,False,250,250,0,15.656663243117238,26.933208761325673,3914.1658107793096,-5.684341886080802e-14,1.0,1.0,0.0,0.0,8.12766827690714,8.12766827690714,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40047,80,80,False,80,63,0,7.631692901824008,26.582712097572394,610.5354321459206,-5.684341886080802e-14,1.0,1.0,0.0,0.0,8.454823384058859,8.454823384058859,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40048,43,43,False,43,14,0,2.289815000781986,9.808723770633614,98.4620450336254,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,4.67389052333789,4.67389052333789,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40049,250,250,False,250,61,0,1.4924224464474378,15.135265283019551,373.10561161185944,-4.973799150320701e-14,1.0,1.0,0.0,0.0,5.327395597014333,5.327395597014333,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40050,250,250,False,250,93,0,1.9358622070328237,7.716127862792292,483.96555175820595,-2.842170943040401e-14,1.0,1.0,0.0,0.0,7.242586799386918,7.242586799386918,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40051,123,123,False,123,122,2,4.968993438899768,10.884422652491486,611.1861929846715,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,8.29326191076902,8.29326191076902,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40052,75,75,False,75,36,0,8.953649792105141,31.55322718939515,671.5237344078855,-1.4210854715202004e-14,1.0,1.0,0.0,0.0,6.812827706325795,6.812827706325795,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40053,55,55,False,55,33,0,3.400981375174451,10.114045574487692,187.0539756345948,-3.552713678800501e-14,1.0,1.0,0.0,0.0,5.8839122266706,5.8839122266706,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40054,250,250,False,250,248,11,10.021008727180766,29.263521553619288,2505.2521817951915,-2.842170943040401e-14,1.0,1.0,0.0,0.0,7.1951031389345195,7.1951031389345195,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40055,58,58,False,58,16,0,4.060520202462239,22.182841163078397,235.51017174280986,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,3.8343944444920375,3.8343944444920375,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40056,250,250,False,250,13,0,0.15417130967876136,4.020122665570126,38.54282741969034,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,4.15728443155071,4.15728443155071,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40057,78,79,True,78,78,0,15.338205586759345,19.72748513370613,1211.7182413539883,-4.278945978012381,1.0,1.0,0.0,0.0,10.59638956911914,10.59638956911914,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40058,250,250,False,250,249,0,8.616409108195633,10.013274860405314,2154.102277048908,-4.263256414560601e-14,1.0,1.0,0.0,0.0,10.179144720009651,10.179144720009651,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40059,250,250,False,250,44,0,0.595147533678924,3.789280855185142,148.786883419731,-3.552713678800501e-14,1.0,1.0,0.0,0.0,8.251798461666144,8.251798461666144,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40060,250,250,False,250,12,0,0.2062187182744131,6.667577532734551,51.55467956860328,-1.0658141036401503e-14,1.0,1.0,0.0,0.0,4.208041324272615,4.208041324272615,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40061,250,250,False,250,28,0,0.792662614642346,28.440872417415708,198.16565366058649,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,5.353079209089081,5.353079209089081,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40062,250,250,False,250,31,0,1.606905383836624,20.58214418942123,401.726345959156,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,4.832555637847954,4.832555637847954,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40063,250,250,False,250,27,0,0.27106523862690585,3.683940043307257,67.76630965672646,-2.4868995751603507e-14,1.0,1.0,0.0,0.0,9.146129702741614,9.146129702741614,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40064,32,32,False,32,12,0,2.2299017107525003,7.7950402926335585,71.35685474408001,-3.197442310920451e-14,1.0,1.0,0.0,0.0,6.031048610624143,6.031048610624143,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40065,250,250,False,250,91,0,5.0594506788956,21.408741208251417,1264.8626697239001,-7.105427357601002e-14,1.0,1.0,0.0,0.0,8.42220822432666,8.42220822432666,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40066,96,96,False,96,27,0,4.590024475218715,26.53104431997906,440.6423496209966,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,3.347840231760465,3.347840231760465,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40067,61,61,False,61,18,0,1.4178567808184883,6.736817403329986,86.48926362992779,-2.842170943040401e-14,1.0,1.0,0.0,0.0,5.455992631855756,5.455992631855756,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40068,66,66,False,66,22,0,0.7769663369299644,4.72539851790721,51.27977823737765,-2.842170943040401e-14,1.0,1.0,0.0,0.0,8.803277543244379,8.803277543244379,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40069,250,250,False,250,77,0,2.739461709713881,25.88793630828266,684.8654274284702,-5.684341886080802e-14,1.0,1.0,0.0,0.0,5.998262746359238,5.998262746359238,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40070,250,250,False,250,20,0,0.29130418909871275,4.637142169835856,72.82604727467819,-2.842170943040401e-14,1.0,1.0,0.0,0.0,5.242292270650999,5.242292270650999,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40071,80,80,False,80,35,0,2.2984321784095494,9.55208186603048,183.87457427276394,-2.842170943040401e-14,1.0,1.0,0.0,0.0,7.759894361257167,7.759894361257167,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40072,250,250,False,250,20,0,0.42535462635887444,7.321714700472682,106.33865658971861,-3.552713678800501e-14,1.0,1.0,0.0,0.0,5.623893854320235,5.623893854320235,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40073,135,135,False,135,47,0,4.4001560865321,24.23590576090355,594.0210716818334,-5.684341886080802e-14,1.0,1.0,0.0,0.0,5.034812898908529,5.034812898908529,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40074,67,67,False,67,28,0,3.3129905547385508,17.241801857828982,221.9703671674829,-1.4210854715202004e-14,1.0,1.0,0.0,0.0,5.207841021987423,5.207841021987423,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40075,250,250,False,250,63,0,3.372042753050729,26.629243155036953,843.0106882626823,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,4.418239229576204,4.418239229576204,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40076,45,45,False,45,16,0,4.638389528386322,17.699195949873904,208.72752877738452,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,4.462491826521707,4.462491826521707,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40077,250,250,False,250,250,0,2.2991732787363803,7.168891506733819,574.7933196840951,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,8.483112863400358,8.483112863400358,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40078,250,250,False,250,54,1,1.9085234867121215,15.949933948496149,477.13087167803036,-2.842170943040401e-14,1.0,1.0,0.0,0.0,6.41844649638572,6.41844649638572,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40079,250,250,False,250,35,0,1.5403426431764402,16.855483809656445,385.08566079411,-5.684341886080802e-14,1.0,1.0,0.0,0.0,4.300566039345729,4.300566039345729,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40080,50,50,False,50,13,0,3.4480534327347825,20.804767987542384,172.40267163673911,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,2.308768724663263,2.308768724663263,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40081,139,139,False,139,57,0,7.258884528037061,26.733110633352993,1008.9849493971516,-2.842170943040401e-14,1.0,1.0,0.0,0.0,6.799280759939093,6.799280759939093,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40082,74,75,True,74,66,0,12.185756530171487,22.36958183922576,913.9317397628615,-13.88105332028774,1.0,1.0,0.0,0.0,9.753034901825567,9.753034901825567,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40083,114,114,False,114,57,0,6.084960269072488,31.40154547783668,693.6854706742637,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,6.906057677816224,6.906057677816224,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40084,250,250,False,250,43,0,3.8719312219760518,30.8084301094772,967.982805494013,-2.842170943040401e-14,1.0,1.0,0.0,0.0,7.744799097461051,7.744799097461051,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40085,250,250,False,250,246,0,5.372971861064749,10.242381733468743,1343.2429652661872,-2.842170943040401e-14,1.0,1.0,0.0,0.0,9.807203847224653,9.807203847224653,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40086,250,250,False,250,32,0,0.6195160823514991,6.5530619990604455,154.87902058787478,-2.842170943040401e-14,1.0,1.0,0.0,0.0,3.8344533728561374,3.8344533728561374,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40087,250,250,False,250,27,0,1.586050857415142,21.264689950623918,396.5127143537855,-1.0658141036401503e-14,1.0,1.0,0.0,0.0,5.552307298861032,5.552307298861032,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40088,43,43,False,43,19,0,2.365862557054621,7.099127568101993,101.7320899533487,-3.197442310920451e-14,1.0,1.0,0.0,0.0,4.400844107032213,4.400844107032213,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40089,250,250,False,250,27,0,1.0966510925940074,13.886494314852293,274.16277314850186,-4.973799150320701e-14,1.0,1.0,0.0,0.0,3.893161083152097,3.893161083152097,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40090,71,71,False,71,56,0,5.715184768249245,27.069786605115468,405.77811854569643,-2.842170943040401e-14,1.0,1.0,0.0,0.0,7.099535377817148,7.099535377817148,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40091,250,250,False,250,35,0,1.217223254900652,23.43329268122823,304.30581372516303,-3.552713678800501e-14,1.0,1.0,0.0,0.0,4.2587851639280485,4.2587851639280485,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40092,250,250,False,250,7,0,0.10193130629293179,4.625894764809936,25.48282657323295,-7.105427357601002e-15,1.0,1.0,0.0,0.0,7.206397625931913,7.206397625931913,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40093,99,99,False,99,35,0,2.949285806983871,25.395402401940295,291.97929489140324,-4.263256414560601e-14,1.0,1.0,0.0,0.0,6.945757277807511,6.945757277807511,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40094,250,250,False,250,74,0,1.7408644040898493,10.616523076563107,435.21610102246234,-5.684341886080802e-14,1.0,1.0,0.0,0.0,3.4355350876342645,3.4355350876342645,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40095,62,62,False,62,41,0,3.908515153186472,15.16513193211336,242.32793949756126,-2.842170943040401e-14,1.0,1.0,0.0,0.0,8.463182249449742,8.463182249449742,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40096,250,250,False,250,93,0,1.5412612332517952,6.535215841632795,385.3153083129488,-4.263256414560601e-14,1.0,1.0,0.0,0.0,9.26092351678979,9.26092351678979,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40097,250,250,False,250,250,0,4.709467106675763,24.987419778840437,1177.366776668941,-6.039613253960852e-14,1.0,1.0,0.0,0.0,8.579926834814115,8.579926834814115,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40098,78,78,False,78,66,0,5.740946541026986,17.018283412718404,447.7938302001049,-8.526512829121202e-14,1.0,1.0,0.0,0.0,5.919237741034861,5.919237741034861,0.0,0.0
id_randomized_heldout,A5_train_seed_1,40099,250,250,False,250,65,0,3.15242968175315,26.43996766352649,788.1074204382875,-2.842170943040401e-14,1.0,1.0,0.0,0.0,5.42836248248625,5.42836248248625,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40000,106,106,False,106,54,0,4.963226983257178,18.820335722565158,526.1020602252609,-5.684341886080802e-14,1.0,1.0,0.0,0.0,7.888857441858426,7.888857441858426,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40001,250,250,False,250,29,0,1.2483490067282323,19.161623002199033,312.0872516820581,-5.684341886080802e-14,1.0,1.0,0.0,0.0,6.1960904974673925,6.1960904974673925,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40002,100,100,False,100,86,0,5.921460106105767,15.1060159376155,592.1460106105767,-2.842170943040401e-14,1.0,1.0,0.0,0.0,8.008338683362153,8.008338683362153,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40003,83,83,False,83,67,0,6.364357584446666,29.27113154821534,528.2416795090733,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,6.886036572196446,6.886036572196446,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40004,71,71,False,71,20,0,5.195948710055923,26.31091333654242,368.91235841397054,-1.0658141036401503e-14,1.0,1.0,0.0,0.0,5.453034368852077,5.453034368852077,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40005,118,118,False,118,48,0,8.969447130992094,33.25627750567685,1058.394761457067,-1.7763568394002505e-14,1.0,1.0,0.0,0.0,7.657228194357228,7.657228194357228,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40006,72,72,False,72,33,0,8.265957186374454,26.212061377828533,595.1489174189607,-7.105427357601002e-14,1.0,1.0,0.0,0.0,6.036551454772451,6.036551454772451,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40007,60,60,False,60,25,0,7.001188360227591,26.691456321282867,420.07130161365546,-3.197442310920451e-14,1.0,1.0,0.0,0.0,4.79923480572188,4.79923480572188,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40008,61,61,False,61,18,0,2.805486104366164,13.712424454704447,171.13465236633598,-3.552713678800501e-14,1.0,1.0,0.0,0.0,4.97904132277801,4.97904132277801,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40009,57,57,False,57,19,0,3.5132338464406065,16.29651772420951,200.25432924711458,-2.842170943040401e-14,1.0,1.0,0.0,0.0,5.766005724879944,5.766005724879944,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40010,250,250,False,250,246,0,5.756324408193409,7.036853070952465,1439.0811020483522,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,8.00875263332431,8.00875263332431,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40011,250,250,False,250,21,0,0.9050960749727971,25.110189817924173,226.27401874319926,-2.842170943040401e-14,1.0,1.0,0.0,0.0,2.320224169294815,2.320224169294815,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40012,250,250,False,250,29,0,2.3141727452001692,27.999646467688763,578.5431863000423,-1.4210854715202004e-14,1.0,1.0,0.0,0.0,4.368815971980375,4.368815971980375,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40013,250,250,False,250,68,0,2.046261768126706,26.546523515986475,511.5654420316765,-4.263256414560601e-14,1.0,1.0,0.0,0.0,5.609589674973862,5.609589674973862,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40014,76,76,False,76,45,0,4.032530552328915,8.615733607892361,306.4723219769976,-4.973799150320701e-14,1.0,1.0,0.0,0.0,7.247624886240216,7.247624886240216,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40015,250,250,False,250,80,0,3.256519072222236,24.28201908200156,814.129768055559,-4.973799150320701e-14,1.0,1.0,0.0,0.0,7.229088283729538,7.229088283729538,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40016,99,99,False,99,64,0,4.807206088730036,9.453260808448505,475.91340278427356,-4.263256414560601e-14,1.0,1.0,0.0,0.0,6.840379601546745,6.840379601546745,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40017,54,54,False,54,14,2,3.060376136542463,23.275859554686747,165.260311373293,-1.4210854715202004e-14,1.0,1.0,0.0,0.0,4.877882883404483,4.877882883404483,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40018,74,74,False,74,26,0,6.185971717230514,24.316976649802438,457.76190707505805,-1.7763568394002505e-14,1.0,1.0,0.0,0.0,5.712045437072885,5.712045437072885,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40019,250,250,False,250,77,0,0.3471195776518931,7.63294514696445,86.77989441297328,-1.4210854715202004e-14,1.0,1.0,0.0,0.0,8.74490782485102,8.74490782485102,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40020,67,67,False,67,44,0,3.2139335224267747,23.473330728669982,215.3335460025939,-1.4210854715202004e-14,1.0,1.0,0.0,0.0,5.886686100029847,5.886686100029847,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40021,250,250,False,250,29,0,0.22279139633125214,3.3512966632843018,55.697849082813036,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,7.724881789130915,7.724881789130915,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40022,250,250,False,250,104,29,6.180325450205106,20.81292867530316,1545.0813625512765,-5.684341886080802e-14,1.0,1.0,0.0,0.0,7.836909160302195,7.836909160302195,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40023,250,250,False,250,35,0,2.012858182187359,26.484259617276056,503.21454554683976,-2.842170943040401e-14,1.0,1.0,0.0,0.0,5.7660134115938835,5.7660134115938835,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40024,34,34,False,34,16,0,1.8617339223878457,8.886153376078285,63.298953361186754,-1.4210854715202004e-14,1.0,1.0,0.0,0.0,8.38884315843602,8.38884315843602,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40025,250,250,False,250,68,0,2.751694341596221,29.512465579118654,687.9235853990552,-5.684341886080802e-14,1.0,1.0,0.0,0.0,6.445653596098664,6.445653596098664,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40026,66,66,False,66,23,0,4.053752432384645,18.71857338219146,267.54766053738655,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,6.073290386860141,6.073290386860141,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40027,87,87,False,87,34,0,9.461968343295213,33.92277388692333,823.1912458666836,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,6.481718471173059,6.481718471173059,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40028,250,250,False,250,24,0,0.1389854929552266,4.442191105558259,34.746373238806655,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,5.732148571957452,5.732148571957452,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40029,52,53,True,52,51,0,24.550993210007494,33.05624349460655,1301.2026401303972,-64.97223882494967,1.0,1.0,0.0,0.0,10.437828640346323,10.437828640346323,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40030,80,80,False,80,66,0,5.385980891194174,22.607485232188004,430.87847129553387,-4.973799150320701e-14,1.0,1.0,0.0,0.0,6.132062862704457,6.132062862704457,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40031,65,65,False,65,33,0,5.673512185827435,30.882376017775975,368.7782920787833,-1.4210854715202004e-14,1.0,1.0,0.0,0.0,5.278283595446627,5.278283595446627,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40032,75,75,False,75,32,0,1.2019107034279095,4.843688687787856,90.14330275709321,-2.842170943040401e-14,1.0,1.0,0.0,0.0,7.6741559314314065,7.6741559314314065,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40033,58,58,False,58,21,0,4.487280812205397,19.14901138898099,260.26228710791304,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,4.252888274331409,4.252888274331409,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40034,73,73,False,73,26,0,3.724821038913962,16.68387243585776,271.91193584071925,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,6.572257140706372,6.572257140706372,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40035,53,53,False,53,23,0,2.192932903583338,6.5980124452823965,116.2254438899169,-1.4210854715202004e-14,1.0,1.0,0.0,0.0,8.178097527162015,8.178097527162015,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40036,250,250,False,250,61,0,4.058487653008098,19.784949674575703,1014.6219132520243,-4.618527782440651e-14,1.0,1.0,0.0,0.0,7.910572667615351,7.910572667615351,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40037,250,250,False,250,250,0,13.190295530580848,35.13081875498766,3297.573882645212,-1.7763568394002505e-14,1.0,1.0,0.0,0.0,6.553683716198012,6.553683716198012,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40038,250,250,False,250,41,0,1.5250738601221818,16.100772335274712,381.2684650305454,-2.842170943040401e-14,1.0,1.0,0.0,0.0,7.33411329024368,7.33411329024368,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40039,85,85,False,85,60,0,5.551154293874927,13.415435762849588,471.84811497936886,-9.947598300641403e-14,1.0,1.0,0.0,0.0,8.44305610430488,8.44305610430488,0.0,0.0
id_randomized_heldout,A5_train_seed_2,40040,250,250,False,250,10,0,0.30722489962140187,15.045507379990738,76.80622490535046,-2.1316282072803006e-14,1.0,1.0,0.0,0.0,5.180264823093873,5.180264823093873,0.0,0.0
